date,time,ozone_compton,no_compton,no2_compton,RH_compton,TEMP_compton,WINDIR_compton,WINDSPEED_compton
2020/07/25,23:00:00,0.0191,1.2,3.3,86.2,62.4,280.0,2.0
2020/07/26,00:00:00,0.0151,1.2,4.8,87.0,62.22,0.0,1.0
2020/07/26,01:00:00,0.0094,1.6,9.9,87.3,61.83,331.0,1.0
2020/07/26,02:00:00,0.0058,2.1,13.4,87.3,61.51,0.0,1.0
2020/07/26,03:00:00,0.0082,1.4,10.3,87.7,61.3,0.0,1.0
2020/07/26,04:00:00,0.0108,1.4,8.1,88.3,60.99,281.0,2.0
2020/07/26,05:00:00,0.017,1.5,4.8999999999999995,92.3,60.85,308.0,2.0
2020/07/26,06:00:00,0.0163,2.1,6.7,93.5,61.04,316.0,2.0
2020/07/26,07:00:00,0.0187,4.3,7.7,89.6,62.95,273.0,2.0
2020/07/26,08:00:00,0.0272,3.5,5.7,78.2,67.07,274.0,3.0
2020/07/26,09:00:00,0.0341,2.4,4.2,68.8,70.92,272.0,4.0
2020/07/26,10:00:00,0.0425,1.7,3.0,62.8,73.59,280.0,4.0
2020/07/26,11:00:00,0.0436,1.5,2.6,60.6,74.64,267.0,5.0
2020/07/26,12:00:00,0.0419,1.5,2.1,60.9,74.21,269.0,6.0
2020/07/26,13:00:00,0.0419,1.8,2.7,61.2,73.04,275.0,7.0
2020/07/26,14:00:00,0.0383,1.8,2.6,63.0,72.22,275.0,7.0
2020/07/26,15:00:00,0.035,2.0,2.2,63.6,72.13,280.0,7.0
2020/07/26,16:00:00,0.0324,1.7,2.0,65.1,71.16,276.0,7.0
2020/07/26,17:00:00,0.0309,1.5,2.0,70.7,68.35,272.0,6.0
2020/07/26,18:00:00,0.0261,1.4,2.6,76.3,65.45,271.0,6.0
2020/07/26,19:00:00,0.0261,1.2,2.8,77.8,64.74,272.0,5.0
2020/07/26,20:00:00,0.0259,1.3,2.7,78.3,64.54,284.0,4.0
2020/07/26,21:00:00,0.025,1.2,3.0,77.4,64.34,283.0,3.0
2020/07/26,22:00:00,0.0236,1.2,3.8,78.9,64.12,301.0,1.0
2020/07/26,23:00:00,0.0211,1.2,4.7,80.9,63.58,25.0,1.0
2020/07/27,00:00:00,0.0157,1.4,6.1000000000000005,81.3,63.29,0.0,0.0
2020/07/27,01:00:00,0.0157,1.4,7.3,82.0,63.0,0.0,1.0
2020/07/27,02:00:00,0.0125,1.4,10.200000000000001,82.3,62.7,342.0,1.0
2020/07/27,03:00:00,0.0111,1.6,11.799999999999999,85.0,62.11,315.0,1.0
2020/07/27,04:00:00,0.0096,1.7,13.700000000000001,85.6,61.71,303.0,1.0
2020/07/27,05:00:00,0.0113,2.8,13.799999999999999,87.1,61.89,299.0,2.0
2020/07/27,06:00:00,0.0176,4.0,9.1,85.7,63.15,275.0,3.0
2020/07/27,07:00:00,0.0207,5.0,8.4,77.8,66.03,257.0,1.0
2020/07/27,08:00:00,0.0215,7.5,11.1,71.7,68.82,251.0,2.0
2020/07/27,09:00:00,0.0262,6.2,9.700000000000001,67.4,70.66,268.0,4.0
2020/07/27,10:00:00,0.0311,5.1000000000000005,9.299999999999999,63.0,72.78,275.0,5.0
2020/07/27,11:00:00,0.0359,3.1,6.0,62.6,72.25,273.0,6.0
2020/07/27,12:00:00,0.0394,2.2,4.0,61.1,71.8,278.0,6.0
2020/07/27,13:00:00,0.0375,2.2,3.4,59.2,72.76,278.0,6.0
2020/07/27,14:00:00,0.0329,2.2,3.1,58.6,72.88,276.0,7.0
2020/07/27,15:00:00,0.0331,2.1,2.7,60.5,71.81,278.0,7.0
2020/07/27,16:00:00,0.0325,1.8,2.4,67.3,68.69,279.0,7.0
2020/07/27,17:00:00,0.0299,1.7,2.4,73.1,66.38,279.0,6.0
2020/07/27,18:00:00,0.0254,1.4,2.9,78.4,64.99,286.0,5.0
2020/07/27,19:00:00,0.0241,1.2,2.5,81.4,64.28,285.0,4.0
2020/07/27,20:00:00,0.0242,1.1,3.2,82.0,63.49,272.0,4.0
2020/07/27,21:00:00,0.0248,1.4,2.7,82.1,62.74,279.0,3.0
2020/07/27,22:00:00,0.023,1.2,3.4,81.1,62.53,286.0,3.0
2020/07/27,23:00:00,0.0214,1.2,2.9,84.7,61.75,283.0,3.0
2020/07/28,00:00:00,0.0203,1.5,3.2,86.6,61.46,302.0,1.0
2020/07/28,01:00:00,0.0215,1.2,2.8,88.8,61.44,337.0,1.0
2020/07/28,02:00:00,0.019,1.2,4.0,88.7,61.25,0.0,1.0
2020/07/28,03:00:00,0.0172,1.3,5.7,89.0,61.19,275.0,1.0
2020/07/28,04:00:00,0.0151,1.4,7.1000000000000005,89.2,61.06,299.0,1.0
2020/07/28,05:00:00,0.0137,1.7,8.7,89.0,60.93,302.0,1.0
2020/07/28,06:00:00,0.0142,3.0,9.299999999999999,86.8,61.9,305.0,1.0
2020/07/28,07:00:00,0.0161,4.8,9.4,82.6,63.45,282.0,1.0
2020/07/28,08:00:00,0.0199,7.7,10.4,73.6,66.94,231.0,1.0
2020/07/28,09:00:00,0.0243,8.4,13.299999999999999,65.1,70.67,226.0,2.0
2020/07/28,10:00:00,0.03,7.6,14.4,58.7,73.99,257.0,3.0
2020/07/28,11:00:00,0.0357,3.6,7.6,57.8,75.02,277.0,4.0
2020/07/28,12:00:00,0.0406,2.5,5.4,54.4,75.94,265.0,5.0
2020/07/28,13:00:00,0.0376,2.1,3.8,55.4,75.22,272.0,6.0
2020/07/28,14:00:00,0.0361,2.0,3.2,57.5,74.12,274.0,7.0
2020/07/28,15:00:00,0.0379,2.0,3.1,61.3,72.27,278.0,7.0
2020/07/28,16:00:00,0.0295,2.0,2.8,63.4,71.06,269.0,6.0
2020/07/28,17:00:00,0.0272,1.7,2.6,68.7,68.56,272.0,6.0
2020/07/28,18:00:00,0.0251,1.4,3.6,75.2,65.9,279.0,6.0
2020/07/28,19:00:00,0.0248,1.3,4.6,78.5,64.54,280.0,4.0
2020/07/28,20:00:00,0.0249,1.2,5.0,79.5,63.96,285.0,4.0
2020/07/28,21:00:00,0.026,1.1,4.2,78.5,63.93,284.0,2.0
2020/07/28,22:00:00,0.0232,1.1,4.8,80.9,63.74,289.0,1.0
2020/07/28,23:00:00,0.0215,1.4,5.4,84.5,63.38,293.0,1.0
2020/07/29,00:00:00,0.0215,1.2,3.8,86.4,62.76,0.0,1.0
2020/07/29,01:00:00,0.0227,1.2,4.1000000000000005,87.6,62.54,313.0,1.0
2020/07/29,02:00:00,0.0234,1.3,3.8,88.0,62.4,0.0,1.0
2020/07/29,03:00:00,0.0209,1.2,4.8999999999999995,88.4,62.29,0.0,1.0
2020/07/29,04:00:00,0.016,1.4,8.8,88.1,62.14,282.0,1.0
2020/07/29,05:00:00,0.0096,2.8,15.0,87.7,62.45,0.0,0.0
2020/07/29,06:00:00,0.0131,5.4,13.6,84.4,63.56,258.0,2.0
2020/07/29,07:00:00,0.0183,6.2,10.7,77.9,65.96,276.0,1.0
2020/07/29,08:00:00,0.0224,7.1000000000000005,11.4,72.1,68.3,266.0,2.0
2020/07/29,09:00:00,0.0291,6.1000000000000005,11.9,64.2,71.92,280.0,3.0
2020/07/29,10:00:00,0.038,4.1000000000000005,9.700000000000001,59.4,74.55,259.0,4.0
2020/07/29,11:00:00,0.0445,2.3,5.6,58.7,74.79,265.0,5.0
2020/07/29,12:00:00,0.0431,2.0,4.3,59.6,74.33,271.0,6.0
2020/07/29,13:00:00,0.041,1.8,3.3,59.6,74.3,271.0,6.0
2020/07/29,14:00:00,0.0413,1.9,3.3,62.4,72.47,278.0,7.0
2020/07/29,15:00:00,0.0366,2.0,3.0,64.9,71.31,279.0,7.0
2020/07/29,16:00:00,0.0338,2.0,3.4,67.8,69.95,278.0,7.0
2020/07/29,17:00:00,0.0298,1.8,3.7,73.9,67.35,275.0,7.0
2020/07/29,18:00:00,0.0263,1.5,3.4,82.0,64.23,287.0,6.0
2020/07/29,19:00:00,0.0236,1.3,4.3,85.5,63.04,282.0,4.0
2020/07/29,20:00:00,0.0237,1.2,4.4,86.9,62.28,267.0,4.0
2020/07/29,21:00:00,0.0244,1.1,2.9,88.0,61.9,279.0,3.0
2020/07/29,22:00:00,0.0232,1.3,2.1,89.7,61.46,282.0,3.0
2020/07/29,23:00:00,0.0205,1.1,1.8,91.9,60.85,286.0,3.0
2020/07/30,00:00:00,0.0194,1.2,1.8,93.5,60.53,282.0,3.0
2020/07/30,01:00:00,0.0172,1.3,4.2,93.2,60.1,297.0,2.0
2020/07/30,02:00:00,0.0139,1.3,7.9,92.9,60.05,245.0,3.0
2020/07/30,03:00:00,0.0153,1.1,6.0,93.6,60.24,243.0,2.0
2020/07/30,04:00:00,0.0138,1.3,6.5,94.0,60.21,0.0,1.0
2020/07/30,05:00:00,0.0141,1.5,7.4,93.1,60.2,285.0,2.0
2020/07/30,06:00:00,0.0151,2.2,7.9,91.6,60.66,262.0,3.0
2020/07/30,07:00:00,NA,NA,NA,89.9,60.92,0.0,1.0
2020/07/30,08:00:00,NA,NA,NA,80.6,64.54,262.0,1.0
2020/07/30,09:00:00,NA,NA,NA,67.5,70.27,283.0,1.0
2020/07/30,10:00:00,NA,NA,NA,58.1,74.4,243.0,3.0
2020/07/30,11:00:00,NA,NA,NA,51.9,77.17,257.0,5.0
2020/07/30,12:00:00,0.0435,2.6,4.8999999999999995,53.9,75.69,268.0,7.0
2020/07/30,13:00:00,0.0451,2.2,4.3,56.3,74.35,271.0,7.0
2020/07/30,14:00:00,0.0376,2.8,5.0,57.3,74.03,273.0,8.0
2020/07/30,15:00:00,0.0361,2.4,4.4,56.7,74.77,271.0,6.0
2020/07/30,16:00:00,0.0296,2.6,4.4,60.7,73.87,277.0,6.0
2020/07/30,17:00:00,0.026,2.2,4.2,64.7,72.16,275.0,6.0
2020/07/30,18:00:00,0.0293,1.5,4.3,66.5,70.07,273.0,5.0
2020/07/30,19:00:00,0.0289,1.2,4.1000000000000005,70.4,67.74,274.0,5.0
2020/07/30,20:00:00,0.0262,1.2,4.3,73.0,66.56,277.0,4.0
2020/07/30,21:00:00,0.0208,1.2,6.6,76.9,65.58,275.0,3.0
2020/07/30,22:00:00,0.0182,1.3,6.8999999999999995,79.2,65.03,268.0,2.0
2020/07/30,23:00:00,0.0167,1.2,7.5,80.4,64.78,276.0,2.0
2020/07/31,00:00:00,0.0191,1.2,5.2,82.0,64.24,263.0,2.0
2020/07/31,01:00:00,0.0183,1.3,5.6,84.0,63.46,270.0,2.0
2020/07/31,02:00:00,0.0125,1.4,9.2,84.6,63.23,0.0,1.0
2020/07/31,03:00:00,0.0103,1.5,10.6,84.1,63.43,0.0,0.0
2020/07/31,04:00:00,0.0,6.1000000000000005,20.7,83.2,63.58,0.0,1.0
2020/07/31,05:00:00,0.0003,18.3,21.0,81.1,64.49,0.0,1.0
2020/07/31,06:00:00,0.0041,27.3,23.099999999999998,75.5,67.16,267.0,1.0
2020/07/31,07:00:00,NA,NA,NA,66.6,71.36,258.0,2.0
2020/07/31,08:00:00,NA,NA,NA,56.7,76.04,254.0,1.0
2020/07/31,09:00:00,NA,NA,NA,50.1,80.56,234.0,1.0
2020/07/31,10:00:00,NA,NA,NA,43.0,85.01,237.0,3.0
2020/07/31,11:00:00,NA,NA,NA,44.7,82.98,264.0,7.0
2020/07/31,12:00:00,NA,NA,NA,46.4,79.91,271.0,7.0
2020/07/31,13:00:00,0.0419,1.4,5.8,47.1,80.19,269.0,6.0
2020/07/31,14:00:00,0.041,1.5,6.3,41.4,81.28,283.0,6.0
2020/07/31,15:00:00,0.0414,1.3,6.2,43.0,79.96,283.0,7.0
2020/07/31,16:00:00,0.0349,1.4,6.2,46.0,78.22,271.0,6.0
2020/07/31,17:00:00,0.0351,0.6,4.7,49.8,75.3,274.0,6.0
2020/07/31,18:00:00,0.0319,0.1,5.1000000000000005,57.4,72.06,267.0,5.0
2020/07/31,19:00:00,0.0285,-0.1,4.5,65.3,68.45,279.0,5.0
2020/07/31,20:00:00,0.0249,-0.1,4.1000000000000005,74.2,66.9,276.0,3.0
2020/07/31,21:00:00,0.0211,-0.1,5.1000000000000005,79.0,66.33,307.0,2.0
2020/07/31,22:00:00,0.0183,0.0,6.6,80.9,66.09,293.0,1.0
2020/07/31,23:00:00,0.0149,0.2,9.1,81.8,65.65,328.0,1.0
2020/08/01,00:00:00,0.0158,0.0,7.5,77.9,65.15,310.0,1.0
2020/08/01,01:00:00,0.013,0.0,9.799999999999999,78.6,64.16,299.0,1.0
2020/08/01,02:00:00,0.0121,0.0,9.0,82.9,63.5,304.0,1.0
2020/08/01,03:00:00,0.0079,0.2,11.4,84.3,63.13,0.0,1.0
2020/08/01,04:00:00,0.0024,0.7,16.299999999999997,85.0,62.73,0.0,1.0
2020/08/01,05:00:00,0.0011,6.3,18.2,84.2,63.51,0.0,1.0
2020/08/01,06:00:00,0.0082,11.299999999999999,17.1,78.6,66.58,266.0,2.0
2020/08/01,07:00:00,0.0112,16.2,20.400000000000002,68.1,71.38,174.0,2.0
2020/08/01,08:00:00,0.0224,8.5,16.6,58.7,75.27,160.0,4.0
2020/08/01,09:00:00,0.0318,4.2,11.6,48.5,79.31,149.0,3.0
2020/08/01,10:00:00,0.0367,2.4,8.6,50.4,79.36,176.0,6.0
2020/08/01,11:00:00,0.0325,1.9,4.8,59.9,76.12,189.0,7.0
2020/08/01,12:00:00,0.0349,0.7,3.1,50.6,79.66,186.0,6.0
2020/08/01,13:00:00,0.0361,0.6,3.0,47.7,80.63,188.0,6.0
2020/08/01,14:00:00,0.0326,1.0,3.8,51.1,80.85,183.0,5.0
2020/08/01,15:00:00,0.0316,1.0,4.0,53.6,80.15,193.0,5.0
2020/08/01,16:00:00,0.0305,0.8,3.9,54.4,79.56,181.0,5.0
2020/08/01,17:00:00,0.0299,0.6,4.5,53.3,79.26,195.0,4.0
2020/08/01,18:00:00,0.021,0.4,9.1,57.8,77.22,163.0,4.0
2020/08/01,19:00:00,0.0119,0.2,12.5,68.7,72.85,176.0,4.0
2020/08/01,20:00:00,0.0072,0.2,13.2,79.2,70.18,184.0,3.0
2020/08/01,21:00:00,0.0035,0.5,16.400000000000002,84.2,69.04,191.0,2.0
2020/08/01,22:00:00,0.0034,0.6,15.2,86.4,68.36,156.0,2.0
2020/08/01,23:00:00,0.0023,0.9,15.8,87.8,67.84,177.0,2.0
2020/08/02,00:00:00,0.0051,0.5,9.700000000000001,89.8,67.05,141.0,2.0
2020/08/02,01:00:00,0.0055,0.3,9.299999999999999,90.4,66.53,129.0,1.0
2020/08/02,02:00:00,0.0035,0.5,9.6,91.1,65.85,177.0,1.0
2020/08/02,03:00:00,0.0033,0.4,9.2,92.2,64.23,190.0,2.0
2020/08/02,04:00:00,-0.0002,2.5,16.400000000000002,94.6,63.32,187.0,2.0
2020/08/02,05:00:00,0.0003,6.5,18.1,96.5,63.45,159.0,2.0
2020/08/02,06:00:00,0.0055,3.6,10.9,97.5,63.38,159.0,2.0
2020/08/02,07:00:00,0.0086,3.4,7.9,97.9,63.86,174.0,2.0
2020/08/02,08:00:00,0.0135,6.8999999999999995,9.9,93.7,67.0,173.0,2.0
2020/08/02,09:00:00,0.0289,2.9,7.5,70.2,73.68,217.0,3.0
2020/08/02,10:00:00,0.0358,1.7,6.6,60.4,77.54,188.0,4.0
2020/08/02,11:00:00,0.0408,0.9,5.1000000000000005,57.3,78.77,200.0,5.0
2020/08/02,12:00:00,0.0416,0.6,3.7,55.6,79.25,196.0,6.0
2020/08/02,13:00:00,0.0442,0.7,4.2,51.6,80.17,205.0,6.0
2020/08/02,14:00:00,0.0397,1.8,7.3,54.6,79.71,182.0,6.0
2020/08/02,15:00:00,0.0345,1.7,6.5,57.4,78.75,185.0,5.0
2020/08/02,16:00:00,0.0323,1.8,8.5,61.0,77.6,186.0,5.0
2020/08/02,17:00:00,0.0294,1.2,8.200000000000001,69.6,73.97,189.0,6.0
2020/08/02,18:00:00,0.0235,0.2,8.200000000000001,79.6,69.87,185.0,5.0
2020/08/02,19:00:00,0.0207,-0.1,7.4,83.0,68.49,170.0,3.0
2020/08/02,20:00:00,0.0174,0.0,8.8,82.8,68.5,162.0,3.0
2020/08/02,21:00:00,0.0163,0.1,8.9,83.3,68.23,132.0,2.0
2020/08/02,22:00:00,0.0144,0.0,8.8,84.3,67.75,120.0,1.0
2020/08/02,23:00:00,0.0135,0.1,9.1,85.4,66.98,149.0,3.0
2020/08/03,00:00:00,0.0181,-0.1,4.5,86.7,65.94,163.0,2.0
2020/08/03,01:00:00,0.02,-0.1,3.2,87.6,65.62,183.0,2.0
2020/08/03,02:00:00,0.0184,-0.1,3.5,88.3,65.4,178.0,2.0
2020/08/03,03:00:00,0.0143,0.2,6.3,87.7,66.03,0.0,1.0
2020/08/03,04:00:00,0.0085,0.3,9.5,87.5,65.93,0.0,1.0
2020/08/03,05:00:00,0.0032,17.6,16.7,87.8,65.65,170.0,1.0
2020/08/03,06:00:00,0.0075,9.5,16.1,83.8,67.62,0.0,1.0
2020/08/03,07:00:00,0.0138,8.200000000000001,13.5,76.7,70.6,0.0,1.0
2020/08/03,08:00:00,0.0205,7.4,14.6,67.6,74.53,0.0,0.0
2020/08/03,09:00:00,0.0218,12.8,22.2,60.5,77.95,191.0,3.0
2020/08/03,10:00:00,0.0179,22.8,30.8,58.0,79.23,198.0,5.0
2020/08/03,11:00:00,0.0277,11.299999999999999,22.8,56.0,80.54,207.0,5.0
2020/08/03,12:00:00,0.0343,7.3,20.1,54.9,80.86,193.0,6.0
2020/08/03,13:00:00,0.0396,5.6,19.099999999999998,53.8,81.46,192.0,5.0
2020/08/03,14:00:00,0.0434,5.2,20.2,56.0,80.64,196.0,5.0
2020/08/03,15:00:00,0.0506,1.4,9.700000000000001,57.2,79.99,238.0,4.0
2020/08/03,16:00:00,0.0344,3.4,14.9,60.8,78.03,197.0,5.0
2020/08/03,17:00:00,0.0324,0.8,6.8,62.6,76.36,243.0,4.0
2020/08/03,18:00:00,0.0247,0.4,12.3,70.3,73.06,186.0,4.0
2020/08/03,19:00:00,0.0218,-0.1,9.799999999999999,79.5,69.46,166.0,4.0
2020/08/03,20:00:00,0.0229,-0.2,6.2,84.1,67.67,163.0,3.0
2020/08/03,21:00:00,0.0247,-0.2,6.2,86.3,67.21,187.0,3.0
2020/08/03,22:00:00,0.0274,-0.2,6.2,86.7,67.36,164.0,2.0
2020/08/03,23:00:00,0.0296,-0.1,4.1000000000000005,86.1,67.44,179.0,1.0
2020/08/04,00:00:00,0.0301,0.0,2.5,85.9,67.09,175.0,3.0
2020/08/04,01:00:00,0.0272,-0.2,2.5,87.1,66.41,161.0,3.0
2020/08/04,02:00:00,0.0276,-0.2,1.9,87.5,66.03,160.0,3.0
2020/08/04,03:00:00,0.0279,-0.2,1.7,88.0,65.77,156.0,2.0
2020/08/04,04:00:00,0.028,-0.2,2.5,87.0,65.92,160.0,2.0
2020/08/04,05:00:00,0.0257,5.3,4.8,86.4,66.22,169.0,2.0
2020/08/04,06:00:00,0.027,0.0,4.0,86.8,66.29,213.0,2.0
2020/08/04,07:00:00,0.0244,0.3,7.1000000000000005,86.4,66.85,203.0,2.0
2020/08/04,08:00:00,0.0246,0.5,7.0,85.5,67.49,166.0,3.0
2020/08/04,09:00:00,0.0275,0.5,4.7,84.0,67.91,183.0,3.0
2020/08/04,10:00:00,0.0329,0.7,4.7,77.5,69.55,191.0,3.0
2020/08/04,11:00:00,0.0346,2.5,7.2,71.0,71.87,187.0,4.0
2020/08/04,12:00:00,0.0315,4.3,10.7,64.9,74.36,212.0,4.0
2020/08/04,13:00:00,0.0333,3.4,9.700000000000001,58.6,76.62,184.0,5.0
2020/08/04,14:00:00,0.0318,4.3,12.1,55.7,78.07,190.0,4.0
2020/08/04,15:00:00,0.0348,2.2,7.8,57.1,77.94,240.0,4.0
2020/08/04,16:00:00,0.0338,0.6,3.9,63.7,74.76,263.0,6.0
2020/08/04,17:00:00,0.0344,0.3,3.7,70.9,71.56,268.0,6.0
2020/08/04,18:00:00,0.0305,0.0,3.2,75.8,68.44,271.0,6.0
2020/08/04,19:00:00,0.0292,-0.1,3.8,79.2,66.54,271.0,4.0
2020/08/04,20:00:00,0.0269,-0.1,4.0,79.9,66.01,280.0,3.0
2020/08/04,21:00:00,0.021,-0.1,5.8999999999999995,79.0,65.85,238.0,2.0
2020/08/04,22:00:00,0.0183,-0.1,7.8,78.3,66.43,0.0,1.0
2020/08/04,23:00:00,0.0232,-0.2,5.8,80.9,66.27,169.0,3.0
2020/08/05,00:00:00,0.0229,-0.1,5.8,81.2,65.61,181.0,3.0
2020/08/05,01:00:00,0.0192,-0.1,9.799999999999999,78.3,65.74,179.0,3.0
2020/08/05,02:00:00,0.0257,-0.2,5.7,77.7,65.95,139.0,2.0
2020/08/05,03:00:00,0.0301,-0.1,2.6,77.0,66.41,152.0,3.0
2020/08/05,04:00:00,0.0252,-0.1,5.6,76.3,66.47,176.0,2.0
2020/08/05,05:00:00,0.0234,1.8,8.6,76.0,66.56,190.0,2.0
2020/08/05,06:00:00,0.0244,0.3,8.0,75.5,67.16,176.0,2.0
2020/08/05,07:00:00,0.0246,0.6,7.4,74.3,67.91,149.0,2.0
2020/08/05,08:00:00,0.0264,0.9,6.8999999999999995,72.0,68.81,175.0,2.0
2020/08/05,09:00:00,0.0284,1.3,6.8,68.6,70.25,181.0,2.0
2020/08/05,10:00:00,0.0317,1.9,6.8999999999999995,63.9,72.01,236.0,2.0
2020/08/05,11:00:00,0.0356,2.7,8.200000000000001,59.0,74.09,221.0,3.0
2020/08/05,12:00:00,0.0391,1.9,6.8999999999999995,57.2,75.7,257.0,4.0
2020/08/05,13:00:00,0.0419,0.8,4.5,58.9,75.65,264.0,5.0
2020/08/05,14:00:00,0.0423,0.8,4.6,59.8,75.32,259.0,6.0
2020/08/05,15:00:00,0.0392,0.7,4.1000000000000005,64.7,73.55,264.0,7.0
2020/08/05,16:00:00,0.0353,0.4,3.2,68.6,71.51,272.0,7.0
2020/08/05,17:00:00,0.0354,0.2,3.1,71.7,69.63,274.0,6.0
2020/08/05,18:00:00,0.0336,-0.1,4.0,75.2,67.53,274.0,4.0
2020/08/05,19:00:00,0.0296,-0.3,5.8,78.1,66.38,273.0,3.0
2020/08/05,20:00:00,0.0256,0.2,8.5,79.3,65.73,260.0,3.0
2020/08/05,21:00:00,0.0275,-0.2,6.3,80.9,65.21,259.0,2.0
2020/08/05,22:00:00,0.0287,-0.1,5.7,81.1,65.14,0.0,1.0
2020/08/05,23:00:00,0.0241,-0.2,8.4,78.8,65.72,0.0,0.0
2020/08/06,00:00:00,0.021,-0.1,8.5,77.6,65.95,163.0,1.0
2020/08/06,01:00:00,0.0251,-0.2,4.8,79.0,65.71,153.0,2.0
2020/08/06,02:00:00,0.0259,-0.1,4.4,79.4,65.58,147.0,3.0
2020/08/06,03:00:00,0.0228,-0.2,7.1000000000000005,79.2,65.23,160.0,3.0
2020/08/06,04:00:00,0.0264,-0.2,6.1000000000000005,79.1,64.99,178.0,2.0
2020/08/06,05:00:00,0.023,1.8,10.9,76.3,65.99,81.0,1.0
2020/08/06,06:00:00,0.0235,2.4,12.1,73.6,67.29,134.0,1.0
2020/08/06,07:00:00,0.0273,1.2,7.3,72.2,68.02,159.0,3.0
2020/08/06,08:00:00,0.0307,0.5,4.2,66.9,69.01,148.0,3.0
2020/08/06,09:00:00,0.0305,0.9,5.1000000000000005,64.4,70.15,172.0,3.0
2020/08/06,10:00:00,0.0344,1.5,5.6,59.5,72.17,181.0,1.0
2020/08/06,11:00:00,0.0384,1.5,5.8999999999999995,56.3,73.89,219.0,2.0
2020/08/06,12:00:00,0.0354,2.9,8.7,53.5,75.77,219.0,5.0
2020/08/06,13:00:00,0.0366,2.9,8.7,52.8,76.56,226.0,5.0
2020/08/06,14:00:00,0.04,0.8,4.6,56.1,75.55,261.0,6.0
2020/08/06,15:00:00,0.0387,1.0,5.0,56.3,75.49,264.0,5.0
2020/08/06,16:00:00,0.0362,0.9,5.0,57.4,74.43,270.0,6.0
2020/08/06,17:00:00,0.0347,0.5,4.4,61.5,71.68,267.0,6.0
2020/08/06,18:00:00,0.0354,0.0,4.8999999999999995,65.1,69.48,260.0,5.0
2020/08/06,19:00:00,0.0368,-0.2,4.4,68.3,67.79,271.0,4.0
2020/08/06,20:00:00,0.032,-0.2,5.2,73.2,66.64,255.0,3.0
2020/08/06,21:00:00,0.0235,-0.1,9.799999999999999,76.4,65.97,244.0,1.0
2020/08/06,22:00:00,0.017,0.0,8.7,80.1,65.19,0.0,0.0
2020/08/06,23:00:00,0.0113,0.1,13.2,80.5,64.82,161.0,1.0
2020/08/07,00:00:00,0.0132,0.2,14.6,80.6,64.57,118.0,2.0
2020/08/07,01:00:00,0.013,0.0,11.2,84.5,63.72,105.0,2.0
2020/08/07,02:00:00,0.0104,0.1,9.5,87.4,63.05,113.0,2.0
2020/08/07,03:00:00,0.0086,0.3,10.4,88.0,62.71,118.0,2.0
2020/08/07,04:00:00,0.0015,1.5,17.4,88.1,62.29,0.0,1.0
2020/08/07,05:00:00,0.0009,6.6,18.8,87.7,62.88,0.0,0.0
2020/08/07,06:00:00,0.0085,21.6,19.8,79.1,65.73,0.0,1.0
2020/08/07,07:00:00,0.0188,6.0,12.8,73.6,67.09,230.0,1.0
2020/08/07,08:00:00,0.0221,6.1000000000000005,12.200000000000001,67.3,69.97,0.0,0.0
2020/08/07,09:00:00,0.0285,4.5,10.9,61.4,72.25,225.0,2.0
2020/08/07,10:00:00,0.0301,6.6,15.5,53.9,75.27,225.0,3.0
2020/08/07,11:00:00,0.0335,5.3,13.799999999999999,51.6,76.97,239.0,4.0
2020/08/07,12:00:00,0.0408,1.5,6.1000000000000005,52.1,76.89,264.0,6.0
2020/08/07,13:00:00,0.0391,0.5,3.4,55.6,75.92,274.0,6.0
2020/08/07,14:00:00,0.0359,0.6,3.3,58.1,75.39,267.0,7.0
2020/08/07,15:00:00,0.0352,0.6,3.3,59.2,74.49,271.0,7.0
2020/08/07,16:00:00,0.0378,0.6,4.0,60.4,73.87,272.0,6.0
2020/08/07,17:00:00,0.0366,0.4,4.6,64.9,71.33,273.0,6.0
2020/08/07,18:00:00,0.0347,-0.1,4.2,65.5,68.89,270.0,5.0
2020/08/07,19:00:00,0.0264,-0.1,6.5,68.9,67.56,278.0,4.0
2020/08/07,20:00:00,0.0237,0.0,5.4,71.4,66.89,278.0,3.0
2020/08/07,21:00:00,0.0229,-0.2,4.4,73.1,66.49,266.0,3.0
2020/08/07,22:00:00,0.0213,-0.1,3.4,76.4,65.65,271.0,3.0
2020/08/07,23:00:00,0.0197,-0.1,3.0,80.7,64.68,278.0,2.0
2020/08/08,00:00:00,0.0185,-0.1,3.4,81.8,64.13,285.0,2.0
2020/08/08,01:00:00,0.0174,-0.2,3.4,82.8,63.67,272.0,1.0
2020/08/08,02:00:00,0.0149,-0.1,5.5,84.6,63.23,330.0,1.0
2020/08/08,03:00:00,0.0134,0.0,7.0,85.9,63.22,301.0,1.0
2020/08/08,04:00:00,0.012,0.5,6.8,86.6,62.79,0.0,1.0
2020/08/08,05:00:00,0.0095,1.2,10.200000000000001,85.4,62.87,0.0,1.0
2020/08/08,06:00:00,0.0152,2.7,7.8,80.8,64.71,286.0,2.0
2020/08/08,07:00:00,0.0208,2.5,6.5,72.5,67.66,247.0,1.0
2020/08/08,08:00:00,0.0264,2.5,6.8,63.5,71.32,0.0,1.0
2020/08/08,09:00:00,0.034,2.5,8.200000000000001,57.5,73.79,233.0,2.0
2020/08/08,10:00:00,0.044,1.7,8.7,50.9,77.27,223.0,1.0
2020/08/08,11:00:00,0.0436,1.2,6.8,51.8,78.18,257.0,4.0
