date,time,ozone_fontana,no_fontana,no2_fontana,RH_fontana,TEMP_fontana,WINDIR_fontana,WINDSPEED_fontana
2020/10/11,20:00:00,0.0173,1.2,21.9,72.7,69.26,236.0,2.0
2020/10/11,21:00:00,0.0121,1.2,22.8,76.0,67.6,126.0,1.0
2020/10/11,22:00:00,0.007,2.2,23.3,78.2,66.25,91.0,1.0
2020/10/11,23:00:00,0.0087,1.6,23.099999999999998,77.3,65.49,41.0,2.0
2020/10/12,00:00:00,0.006,2.1,27.900000000000002,76.8,64.98,30.0,2.0
2020/10/12,01:00:00,0.0061,2.3,27.900000000000002,76.9,63.68,25.0,2.0
2020/10/12,02:00:00,0.005,4.5,26.4,78.3,62.87,27.0,2.0
2020/10/12,03:00:00,0.0067,2.8,25.0,79.9,62.95,0.0,1.0
2020/10/12,04:00:00,0.0061,2.7,26.0,76.1,62.45,323.0,2.0
2020/10/12,05:00:00,0.0067,3.6,27.799999999999997,72.3,63.3,36.0,2.0
2020/10/12,06:00:00,0.0044,34.9,36.0,72.2,64.15,40.0,2.0
2020/10/12,07:00:00,0.0223,15.100000000000001,31.4,59.8,71.42,37.0,2.0
2020/10/12,08:00:00,0.049,1.6,12.7,41.6,79.36,0.0,1.0
2020/10/12,09:00:00,0.052,2.3,14.1,30.5,83.73,231.0,1.0
2020/10/12,10:00:00,0.0406,8.6,28.1,23.3,88.12,239.0,3.0
2020/10/12,11:00:00,0.0479,4.7,19.5,17.5,92.22,250.0,3.0
2020/10/12,12:00:00,0.058,1.5,9.799999999999999,14.3,94.17,256.0,4.0
2020/10/12,13:00:00,0.064,2.7,9.0,13.8,95.3,268.0,5.0
2020/10/12,14:00:00,0.0694,0.6,6.1000000000000005,13.8,95.2,275.0,6.0
2020/10/12,15:00:00,0.0726,0.4,7.3,14.7,94.32,275.0,6.0
2020/10/12,16:00:00,0.0712,0.1,8.8,16.8,92.1,273.0,6.0
2020/10/12,17:00:00,0.0538,0.0,11.299999999999999,20.9,88.01,273.0,5.0
2020/10/12,18:00:00,0.0408,0.4,22.5,26.7,84.59,266.0,2.0
2020/10/12,19:00:00,0.0259,0.8,26.3,31.1,81.02,0.0,1.0
2020/10/12,20:00:00,0.0145,1.0,33.7,33.9,78.02,86.0,2.0
2020/10/12,21:00:00,0.0142,0.9,33.2,28.2,77.31,84.0,3.0
2020/10/12,22:00:00,0.0162,0.8,27.799999999999997,30.9,75.51,60.0,3.0
2020/10/12,23:00:00,0.0131,0.8,28.7,32.5,74.04,34.0,3.0
2020/10/13,00:00:00,0.0197,0.4,18.4,35.7,71.78,24.0,3.0
2020/10/13,01:00:00,0.0165,0.3,23.5,35.1,71.05,34.0,2.0
2020/10/13,02:00:00,0.0125,0.9,23.7,35.8,70.15,0.0,0.0
2020/10/13,03:00:00,0.0066,5.8999999999999995,30.599999999999998,35.9,69.29,38.0,3.0
2020/10/13,04:00:00,0.0038,16.1,35.7,36.5,68.74,48.0,3.0
2020/10/13,05:00:00,0.0033,33.4,39.0,36.5,68.26,72.0,2.0
2020/10/13,06:00:00,0.0064,20.2,37.699999999999996,33.0,70.19,44.0,3.0
2020/10/13,07:00:00,0.0102,42.8,41.2,30.1,76.82,0.0,1.0
2020/10/13,08:00:00,0.012,51.0,47.300000000000004,22.9,83.4,0.0,0.0
2020/10/13,09:00:00,NA,NA,NA,18.9,86.66,268.0,3.0
2020/10/13,10:00:00,NA,NA,NA,16.2,90.38,226.0,4.0
2020/10/13,11:00:00,0.0575,3.3,16.2,14.9,93.04,243.0,4.0
2020/10/13,12:00:00,0.0718,1.0,8.7,13.2,95.36,246.0,4.0
2020/10/13,13:00:00,0.078,0.7,7.8,13.2,96.21,257.0,4.0
2020/10/13,14:00:00,0.0777,0.7,8.8,13.0,96.51,261.0,4.0
2020/10/13,15:00:00,0.0827,0.6,13.5,14.4,95.74,266.0,5.0
2020/10/13,16:00:00,0.0804,0.3,16.9,17.2,93.02,271.0,5.0
2020/10/13,17:00:00,0.0541,0.1,13.4,18.0,88.28,276.0,4.0
2020/10/13,18:00:00,0.0374,0.3,27.599999999999998,21.0,84.65,241.0,3.0
2020/10/13,19:00:00,0.0211,0.6,40.099999999999994,23.3,81.9,232.0,2.0
2020/10/13,20:00:00,0.0067,10.7,49.7,28.0,78.39,86.0,2.0
2020/10/13,21:00:00,0.01,2.1,44.6,30.7,76.33,66.0,2.0
2020/10/13,22:00:00,0.0106,1.1,42.1,32.6,73.83,30.0,3.0
2020/10/13,23:00:00,0.0146,0.7,36.6,32.6,72.49,26.0,2.0
2020/10/14,00:00:00,0.013,0.8,31.099999999999998,36.7,70.07,20.0,2.0
2020/10/14,01:00:00,0.0154,0.6,32.7,35.1,69.78,46.0,3.0
2020/10/14,02:00:00,0.0116,2.3,32.099999999999994,34.8,69.41,55.0,2.0
2020/10/14,03:00:00,0.0153,0.7,28.299999999999997,33.4,68.62,45.0,3.0
2020/10/14,04:00:00,0.0042,9.700000000000001,39.0,38.0,66.82,46.0,3.0
2020/10/14,05:00:00,0.0033,17.6,41.7,37.3,67.58,16.0,3.0
2020/10/14,06:00:00,0.0044,41.7,43.8,38.0,67.52,27.0,2.0
2020/10/14,07:00:00,0.0082,62.1,50.8,29.9,75.63,0.0,1.0
2020/10/14,08:00:00,0.0286,15.7,35.7,21.2,81.23,297.0,1.0
2020/10/14,09:00:00,0.0438,5.7,23.8,17.0,86.04,237.0,1.0
2020/10/14,10:00:00,0.0419,10.0,33.7,15.0,89.69,223.0,2.0
2020/10/14,11:00:00,0.0538,6.8999999999999995,32.800000000000004,14.0,92.8,235.0,3.0
2020/10/14,12:00:00,0.0766,1.9,17.0,12.6,94.85,268.0,3.0
2020/10/14,13:00:00,0.0866,1.0,12.200000000000001,12.5,96.25,242.0,4.0
2020/10/14,14:00:00,0.0923,0.5,10.7,12.6,96.86,255.0,4.0
2020/10/14,15:00:00,0.0952,0.4,12.4,13.2,96.67,254.0,4.0
2020/10/14,16:00:00,0.0938,0.1,16.299999999999997,14.9,94.69,256.0,4.0
2020/10/14,17:00:00,0.0806,0.1,24.0,18.0,90.3,261.0,3.0
2020/10/14,18:00:00,0.0597,0.3,35.4,28.1,85.12,243.0,3.0
2020/10/14,19:00:00,0.0454,0.4,33.2,33.9,81.41,243.0,1.0
2020/10/14,20:00:00,0.0211,1.0,43.1,37.8,78.49,99.0,2.0
2020/10/14,21:00:00,0.0105,2.4,58.0,40.7,76.63,0.0,1.0
2020/10/14,22:00:00,0.0052,4.0,52.8,38.9,72.87,24.0,2.0
2020/10/14,23:00:00,0.0125,1.2,44.1,36.3,71.22,24.0,3.0
2020/10/15,00:00:00,0.0149,0.8,35.2,36.3,70.16,24.0,3.0
2020/10/15,01:00:00,0.0119,0.9,37.5,36.5,68.88,36.0,2.0
2020/10/15,02:00:00,0.0149,1.0,36.0,38.0,68.34,12.0,3.0
2020/10/15,03:00:00,0.0142,0.7,35.3,39.7,67.51,21.0,3.0
2020/10/15,04:00:00,0.004,13.899999999999999,46.9,42.2,67.06,44.0,2.0
2020/10/15,05:00:00,0.0039,10.200000000000001,46.199999999999996,42.2,66.94,24.0,3.0
2020/10/15,06:00:00,0.0055,22.0,48.7,38.3,68.76,24.0,3.0
2020/10/15,07:00:00,0.0165,23.599999999999998,42.5,30.6,75.71,17.0,2.0
2020/10/15,08:00:00,0.0492,2.5,17.8,20.1,83.74,0.0,1.0
2020/10/15,09:00:00,0.067,1.6,14.6,18.5,87.54,248.0,1.0
2020/10/15,10:00:00,0.0582,6.0,32.2,16.5,90.77,214.0,4.0
2020/10/15,11:00:00,0.0646,5.0,31.4,14.5,93.99,246.0,4.0
2020/10/15,12:00:00,0.0813,1.6,15.2,12.6,96.74,241.0,5.0
2020/10/15,13:00:00,0.0875,0.5,9.700000000000001,12.1,97.87,257.0,5.0
2020/10/15,14:00:00,0.1007,0.5,11.2,13.7,97.47,267.0,5.0
2020/10/15,15:00:00,0.1022,0.2,12.5,14.6,95.91,282.0,5.0
2020/10/15,16:00:00,0.0982,0.1,15.7,16.1,92.96,285.0,4.0
2020/10/15,17:00:00,0.0783,0.1,20.400000000000002,19.1,89.02,283.0,2.0
2020/10/15,18:00:00,0.0386,0.2,32.599999999999994,21.3,85.41,254.0,2.0
2020/10/15,19:00:00,0.0139,0.8,48.4,24.9,81.45,0.0,0.0
2020/10/15,20:00:00,0.0054,4.8999999999999995,57.7,29.4,78.41,0.0,1.0
2020/10/15,21:00:00,0.0043,5.3,58.2,31.1,77.25,0.0,1.0
2020/10/15,22:00:00,0.0041,5.5,54.300000000000004,27.9,78.6,0.0,1.0
2020/10/15,23:00:00,0.0173,2.3,26.0,15.6,85.98,54.0,3.0
2020/10/16,00:00:00,0.0367,0.0,2.8,12.2,89.59,48.0,6.0
2020/10/16,01:00:00,0.0379,0.1,2.6,11.7,90.77,29.0,8.0
2020/10/16,02:00:00,0.0374,0.1,2.4,12.2,89.87,24.0,7.0
2020/10/16,03:00:00,0.0297,0.2,18.599999999999998,16.1,85.04,36.0,5.0
2020/10/16,04:00:00,0.0402,0.1,3.2,11.5,89.11,17.0,10.0
2020/10/16,05:00:00,0.0414,0.1,3.3,11.0,88.38,19.0,13.0
2020/10/16,06:00:00,0.0417,0.0,2.8,10.3,88.6,13.0,12.0
2020/10/16,07:00:00,0.0417,0.4,2.9,9.8,89.85,18.0,12.0
2020/10/16,08:00:00,0.0418,0.6,3.3,9.1,91.51,28.0,11.0
2020/10/16,09:00:00,0.0425,0.8,4.2,9.2,93.45,18.0,8.0
2020/10/16,10:00:00,0.0529,1.1,7.0,10.8,95.39,322.0,2.0
2020/10/16,11:00:00,0.0564,0.8,6.7,9.8,96.91,350.0,1.0
2020/10/16,12:00:00,0.0552,0.8,6.1000000000000005,9.2,97.61,20.0,2.0
2020/10/16,13:00:00,0.0684,0.8,7.6,9.8,98.61,246.0,3.0
2020/10/16,14:00:00,0.0709,0.4,7.3,10.2,98.33,294.0,3.0
2020/10/16,15:00:00,0.0678,0.3,6.2,10.8,96.83,310.0,4.0
2020/10/16,16:00:00,0.0689,0.1,8.0,12.5,94.63,307.0,4.0
2020/10/16,17:00:00,0.0312,0.4,14.0,9.8,90.59,29.0,3.0
2020/10/16,18:00:00,0.0282,0.5,14.4,10.5,88.14,40.0,2.0
2020/10/16,19:00:00,0.0114,2.2,29.0,17.7,83.84,36.0,2.0
2020/10/16,20:00:00,0.0036,11.6,44.3,25.0,80.63,36.0,2.0
2020/10/16,21:00:00,0.0033,29.1,42.4,24.5,77.98,17.0,2.0
2020/10/16,22:00:00,0.0054,7.6,37.1,23.7,76.4,10.0,3.0
2020/10/16,23:00:00,0.0133,0.7,28.9,22.7,76.71,11.0,3.0
2020/10/17,00:00:00,0.0062,2.0,31.0,26.6,73.5,43.0,1.0
2020/10/17,01:00:00,0.012,2.1,28.6,29.0,72.56,36.0,3.0
2020/10/17,02:00:00,0.0078,2.2,31.2,33.2,70.55,20.0,1.0
2020/10/17,03:00:00,0.0066,4.0,33.8,37.2,70.3,49.0,2.0
2020/10/17,04:00:00,0.0071,2.4,28.9,42.4,68.15,36.0,3.0
2020/10/17,05:00:00,0.0033,6.1000000000000005,37.8,41.6,67.07,357.0,3.0
2020/10/17,06:00:00,0.0047,29.9,36.6,42.7,67.93,20.0,3.0
2020/10/17,07:00:00,0.0091,26.0,36.6,36.1,74.15,0.0,1.0
2020/10/17,08:00:00,0.0164,19.3,31.5,23.1,79.13,196.0,1.0
2020/10/17,09:00:00,0.026,13.0,28.5,18.4,83.33,206.0,2.0
2020/10/17,10:00:00,0.0356,10.200000000000001,29.4,17.2,86.71,234.0,3.0
2020/10/17,11:00:00,0.0542,3.6,18.4,16.0,88.85,249.0,5.0
2020/10/17,12:00:00,0.0682,1.1,10.7,15.7,91.32,249.0,5.0
2020/10/17,13:00:00,0.0765,0.7,9.6,17.8,91.53,259.0,6.0
2020/10/17,14:00:00,0.0863,0.4,9.0,20.5,91.16,254.0,6.0
2020/10/17,15:00:00,0.0825,0.3,7.8,23.4,89.73,256.0,5.0
2020/10/17,16:00:00,0.0727,0.2,8.200000000000001,28.7,86.42,260.0,5.0
2020/10/17,17:00:00,0.0627,0.1,11.2,32.4,82.48,254.0,4.0
2020/10/17,18:00:00,0.0506,0.2,14.1,33.5,79.57,252.0,3.0
2020/10/17,19:00:00,0.0401,0.3,18.9,40.7,77.06,255.0,3.0
2020/10/17,20:00:00,0.0312,0.6,17.1,47.3,74.82,308.0,1.0
2020/10/17,21:00:00,0.0225,0.6,20.5,51.0,72.36,36.0,1.0
2020/10/17,22:00:00,0.0097,2.2,31.099999999999998,53.4,71.3,90.0,1.0
2020/10/17,23:00:00,0.0065,3.3,31.4,57.0,69.5,19.0,1.0
2020/10/18,00:00:00,0.0047,4.6,31.5,58.9,68.4,33.0,1.0
2020/10/18,01:00:00,0.0068,2.3,31.6,60.2,66.79,28.0,2.0
2020/10/18,02:00:00,0.0091,1.6,25.5,61.6,65.13,352.0,1.0
2020/10/18,03:00:00,0.0135,1.1,23.900000000000002,58.1,64.89,13.0,2.0
2020/10/18,04:00:00,0.0125,1.7,23.8,58.3,64.15,26.0,1.0
2020/10/18,05:00:00,0.0063,3.3,28.6,60.3,63.42,25.0,2.0
2020/10/18,06:00:00,0.0092,6.4,28.400000000000002,56.9,64.77,40.0,2.0
2020/10/18,07:00:00,0.0182,10.200000000000001,29.8,46.7,70.73,0.0,0.0
2020/10/18,08:00:00,0.0364,7.0,23.7,38.2,74.57,194.0,2.0
2020/10/18,09:00:00,0.0461,5.1000000000000005,22.3,34.0,77.31,223.0,2.0
2020/10/18,10:00:00,0.0645,1.4,10.9,30.5,79.82,232.0,3.0
2020/10/18,11:00:00,0.0706,1.1,10.3,27.0,82.86,211.0,2.0
2020/10/18,12:00:00,0.0811,0.5,7.7,24.2,85.45,204.0,2.0
2020/10/18,13:00:00,0.0877,0.4,7.2,22.9,87.18,240.0,3.0
2020/10/18,14:00:00,0.094,0.3,7.3,26.0,87.74,235.0,4.0
2020/10/18,15:00:00,0.0891,0.1,6.8,31.6,85.95,252.0,5.0
2020/10/18,16:00:00,0.08,0.1,7.2,38.4,83.16,261.0,5.0
2020/10/18,17:00:00,0.0735,0.1,8.8,46.1,79.71,267.0,4.0
2020/10/18,18:00:00,0.0568,0.2,9.6,45.4,76.68,256.0,4.0
2020/10/18,19:00:00,0.0425,0.3,18.599999999999998,56.8,74.1,247.0,3.0
2020/10/18,20:00:00,0.0314,0.8,20.6,65.7,71.6,242.0,3.0
2020/10/18,21:00:00,0.0281,1.0,19.5,69.9,69.83,230.0,2.0
2020/10/18,22:00:00,0.0211,1.2,21.5,73.6,68.46,209.0,2.0
2020/10/18,23:00:00,0.0127,1.8,29.5,77.4,66.72,188.0,2.0
2020/10/19,00:00:00,0.0135,1.4,17.7,81.3,65.17,0.0,1.0
2020/10/19,01:00:00,0.008,1.7,20.2,83.1,63.91,0.0,1.0
2020/10/19,02:00:00,0.0047,2.7,25.1,82.2,62.34,332.0,1.0
2020/10/19,03:00:00,0.0034,8.0,29.2,79.9,62.04,0.0,1.0
2020/10/19,04:00:00,0.0031,18.9,26.200000000000003,84.4,61.44,76.0,1.0
2020/10/19,05:00:00,0.003,17.6,30.700000000000003,79.6,60.57,69.0,2.0
2020/10/19,06:00:00,0.0042,23.5,32.300000000000004,76.1,60.55,343.0,1.0
2020/10/19,07:00:00,0.0097,23.7,38.3,58.9,66.03,0.0,1.0
2020/10/19,08:00:00,0.0226,18.1,34.1,57.5,70.0,184.0,1.0
2020/10/19,09:00:00,0.0295,12.8,36.2,53.8,73.05,181.0,2.0
2020/10/19,10:00:00,0.036,11.799999999999999,39.1,49.7,76.1,211.0,2.0
2020/10/19,11:00:00,0.0552,5.6,29.2,43.9,79.02,223.0,3.0
2020/10/19,12:00:00,0.0729,2.5,19.900000000000002,39.5,81.45,247.0,4.0
2020/10/19,13:00:00,0.0839,0.8,12.0,38.2,83.11,248.0,4.0
2020/10/19,14:00:00,0.0863,0.7,11.5,41.7,82.98,256.0,4.0
2020/10/19,15:00:00,0.0878,0.6,12.9,43.2,82.49,256.0,4.0
2020/10/19,16:00:00,0.0786,0.3,15.8,48.1,80.11,244.0,5.0
2020/10/19,17:00:00,0.0568,0.2,19.0,56.4,76.08,252.0,5.0
2020/10/19,18:00:00,0.0403,0.4,18.599999999999998,64.6,72.88,257.0,4.0
2020/10/19,19:00:00,0.0287,0.7,21.3,70.3,70.61,256.0,2.0
2020/10/19,20:00:00,0.0194,1.2,22.700000000000003,72.4,69.63,190.0,1.0
2020/10/19,21:00:00,0.0048,3.8,38.9,74.9,67.8,193.0,2.0
2020/10/19,22:00:00,0.0034,5.6,32.2,78.2,66.09,0.0,1.0
2020/10/19,23:00:00,0.003,9.4,30.8,80.9,64.79,339.0,1.0
2020/10/20,00:00:00,0.0031,12.9,31.8,80.5,63.51,36.0,1.0
2020/10/20,01:00:00,0.003,14.9,33.300000000000004,79.7,63.0,0.0,1.0
2020/10/20,02:00:00,0.0032,23.0,26.200000000000003,84.0,61.35,0.0,0.0
2020/10/20,03:00:00,0.0029,20.6,28.1,90.1,60.25,238.0,2.0
2020/10/20,04:00:00,0.0028,14.3,30.700000000000003,94.4,59.38,0.0,1.0
2020/10/20,05:00:00,0.0027,17.5,32.599999999999994,96.0,58.93,106.0,1.0
2020/10/20,06:00:00,0.0037,20.7,32.9,96.8,58.22,86.0,1.0
2020/10/20,07:00:00,0.0069,29.2,33.7,96.3,59.88,0.0,0.0
2020/10/20,08:00:00,0.0113,37.6,38.0,86.7,63.81,184.0,1.0
2020/10/20,09:00:00,0.0204,25.5,38.6,71.3,68.14,198.0,2.0
2020/10/20,10:00:00,0.0251,22.0,42.2,62.5,72.52,227.0,3.0
2020/10/20,11:00:00,0.0412,10.1,35.1,50.5,77.0,231.0,3.0
2020/10/20,12:00:00,0.0627,3.7,25.8,42.8,80.77,245.0,3.0
2020/10/20,13:00:00,0.0767,1.9,20.1,37.3,83.21,245.0,3.0
2020/10/20,14:00:00,0.0863,1.0,17.8,35.1,85.03,253.0,4.0
2020/10/20,15:00:00,0.0854,0.8,18.5,41.0,83.2,250.0,6.0
2020/10/20,16:00:00,0.0799,0.4,18.9,46.2,80.01,263.0,5.0
2020/10/20,17:00:00,0.0503,0.5,26.3,56.9,75.56,247.0,4.0
2020/10/20,18:00:00,0.0277,1.1,33.300000000000004,65.7,71.67,234.0,4.0
2020/10/20,19:00:00,0.0209,1.1,37.400000000000006,72.2,68.71,230.0,3.0
2020/10/20,20:00:00,0.0227,1.1,30.5,76.8,66.78,226.0,3.0
2020/10/20,21:00:00,0.018,1.3,32.7,80.5,65.33,237.0,2.0
2020/10/20,22:00:00,0.0156,1.4,31.9,83.9,64.03,236.0,2.0
2020/10/20,23:00:00,0.0127,1.3,28.0,86.5,62.91,0.0,1.0
2020/10/21,00:00:00,0.007,2.0,27.599999999999998,87.5,62.05,0.0,1.0
2020/10/21,01:00:00,0.0051,2.1,30.5,89.1,61.24,0.0,1.0
2020/10/21,02:00:00,0.0041,7.5,32.599999999999994,92.1,60.29,249.0,2.0
2020/10/21,03:00:00,0.0074,2.0,27.7,94.2,59.87,340.0,1.0
2020/10/21,04:00:00,0.0071,2.1,29.7,95.3,59.7,0.0,1.0
2020/10/21,05:00:00,0.0048,2.0,32.4,95.9,59.41,359.0,1.0
2020/10/21,06:00:00,0.0051,4.7,32.099999999999994,96.5,59.48,23.0,1.0
2020/10/21,07:00:00,0.0061,12.4,34.5,96.8,60.03,0.0,1.0
2020/10/21,08:00:00,0.0077,17.5,37.6,96.4,61.2,0.0,0.0
2020/10/21,09:00:00,0.0137,15.9,39.5,92.6,63.24,236.0,2.0
2020/10/21,10:00:00,0.0226,14.8,36.5,83.2,65.71,222.0,3.0
2020/10/21,11:00:00,0.0346,10.3,31.6,75.1,68.21,212.0,4.0
2020/10/21,12:00:00,0.0501,5.7,29.1,65.3,72.06,225.0,3.0
2020/10/21,13:00:00,0.0708,2.3,25.8,54.5,76.12,233.0,4.0
2020/10/21,14:00:00,0.072,1.5,23.2,52.9,77.08,246.0,5.0
2020/10/21,15:00:00,0.0743,0.8,20.6,51.9,76.92,252.0,4.0
2020/10/21,16:00:00,0.0696,0.6,22.5,57.5,74.74,256.0,4.0
2020/10/21,17:00:00,0.0625,0.3,24.6,64.9,71.48,254.0,5.0
2020/10/21,18:00:00,0.0481,0.4,23.099999999999998,70.8,68.53,248.0,5.0
2020/10/21,19:00:00,0.0383,0.5,20.0,77.3,65.68,260.0,4.0
2020/10/21,20:00:00,0.0348,0.4,15.9,83.4,63.17,257.0,4.0
2020/10/21,21:00:00,0.0323,0.5,16.0,86.7,62.31,272.0,3.0
2020/10/21,22:00:00,0.0335,0.6,16.1,86.8,62.42,269.0,3.0
2020/10/21,23:00:00,0.0357,0.5,14.3,87.0,62.36,313.0,2.0
2020/10/22,00:00:00,0.0363,0.5,13.299999999999999,86.9,62.41,284.0,2.0
2020/10/22,01:00:00,0.0384,0.4,12.9,87.5,62.06,295.0,2.0
2020/10/22,02:00:00,0.0364,0.6,12.6,88.0,62.01,357.0,2.0
2020/10/22,03:00:00,0.0366,0.4,12.5,87.9,61.94,22.0,2.0
2020/10/22,04:00:00,0.036,0.6,13.0,88.5,61.78,36.0,2.0
2020/10/22,05:00:00,0.0342,0.6,13.4,89.1,61.64,326.0,2.0
2020/10/22,06:00:00,0.0339,0.5,14.200000000000001,88.2,61.8,339.0,2.0
2020/10/22,07:00:00,0.0325,0.7,16.0,85.9,62.26,330.0,2.0
2020/10/22,08:00:00,0.0336,0.8,16.299999999999997,83.0,62.68,307.0,3.0
2020/10/22,09:00:00,0.0362,1.2,17.6,78.6,63.63,295.0,3.0
2020/10/22,10:00:00,0.0418,1.6,16.8,73.0,65.08,312.0,2.0
2020/10/22,11:00:00,0.0573,1.8,16.400000000000002,62.7,68.59,221.0,3.0
2020/10/22,12:00:00,0.0542,2.6,18.4,61.0,70.18,223.0,4.0
2020/10/22,13:00:00,0.0586,2.1,17.1,56.7,72.48,237.0,3.0
2020/10/22,14:00:00,0.0599,1.4,15.5,54.3,73.66,241.0,3.0
2020/10/22,15:00:00,0.0595,1.1,15.4,54.8,73.04,243.0,5.0
2020/10/22,16:00:00,0.0559,0.5,16.8,57.1,71.23,250.0,5.0
2020/10/22,17:00:00,0.0424,1.4,19.099999999999998,64.6,67.71,243.0,5.0
2020/10/22,18:00:00,0.0364,0.3,15.8,72.2,65.15,246.0,5.0
2020/10/22,19:00:00,0.032,0.3,15.9,76.1,63.58,254.0,4.0
2020/10/22,20:00:00,0.0301,0.4,14.1,79.3,62.28,250.0,3.0
2020/10/22,21:00:00,0.0271,0.7,16.5,81.5,61.29,259.0,3.0
2020/10/22,22:00:00,0.0259,0.4,12.9,83.4,60.48,282.0,3.0
2020/10/22,23:00:00,0.0232,0.4,12.200000000000001,85.2,60.09,308.0,2.0
2020/10/23,00:00:00,0.0207,0.6,13.2,84.5,60.4,332.0,2.0
2020/10/23,01:00:00,0.03,0.5,10.0,82.5,61.03,36.0,2.0
2020/10/23,02:00:00,0.0351,0.3,8.6,82.0,61.03,349.0,2.0
2020/10/23,03:00:00,0.0349,0.3,8.9,82.0,60.96,321.0,2.0
2020/10/23,04:00:00,0.0267,0.6,14.9,81.7,61.26,267.0,2.0
2020/10/23,05:00:00,0.0257,0.7,17.4,81.2,61.36,241.0,2.0
2020/10/23,06:00:00,0.0263,0.7,16.7,80.8,61.44,0.0,1.0
2020/10/23,07:00:00,0.024,1.4,22.599999999999998,79.4,61.78,156.0,1.0
2020/10/23,08:00:00,0.0234,2.3,24.7,78.5,62.2,182.0,2.0
2020/10/23,09:00:00,0.0256,2.1,19.5,75.9,62.91,79.0,1.0
2020/10/23,10:00:00,0.0293,3.2,17.7,71.1,64.57,0.0,1.0
2020/10/23,11:00:00,0.0359,6.0,19.8,62.8,67.63,243.0,2.0
2020/10/23,12:00:00,0.044,4.0,18.1,57.3,69.51,229.0,3.0
2020/10/23,13:00:00,0.0507,2.4,17.0,54.3,70.83,227.0,2.0
2020/10/23,14:00:00,0.0586,1.2,14.1,52.6,72.26,247.0,2.0
2020/10/23,15:00:00,0.0601,0.8,15.2,52.2,72.07,245.0,3.0
2020/10/23,16:00:00,0.0571,0.4,14.200000000000001,54.8,70.67,264.0,4.0
2020/10/23,17:00:00,0.0457,0.2,17.8,61.1,68.14,253.0,5.0
2020/10/23,18:00:00,0.0305,0.5,19.2,71.2,65.44,240.0,4.0
2020/10/23,19:00:00,0.0236,0.5,20.6,76.3,63.95,251.0,4.0
2020/10/23,20:00:00,0.0184,0.7,20.2,81.0,62.78,256.0,4.0
2020/10/23,21:00:00,0.0163,0.8,20.1,83.9,61.76,260.0,3.0
2020/10/23,22:00:00,0.0215,0.6,14.3,85.3,61.35,261.0,3.0
2020/10/23,23:00:00,0.0276,0.4,10.1,84.2,61.33,274.0,3.0
2020/10/24,00:00:00,0.0285,0.3,9.1,83.8,61.18,280.0,1.0
2020/10/24,01:00:00,0.0293,0.3,9.0,83.2,61.19,278.0,1.0
2020/10/24,02:00:00,0.0315,0.3,8.0,82.5,61.13,310.0,2.0
2020/10/24,03:00:00,0.0328,0.2,7.5,81.7,61.12,318.0,2.0
2020/10/24,04:00:00,0.0314,0.4,8.3,81.1,61.21,313.0,3.0
2020/10/24,05:00:00,0.0323,0.3,7.6,80.4,61.11,326.0,2.0
2020/10/24,06:00:00,0.0324,0.7,8.3,80.0,61.13,317.0,3.0
2020/10/24,07:00:00,0.0322,0.5,9.1,77.8,61.64,51.0,1.0
2020/10/24,08:00:00,0.0318,0.8,11.799999999999999,76.6,62.48,0.0,1.0
2020/10/24,09:00:00,0.0298,1.6,14.9,75.5,63.28,240.0,3.0
2020/10/24,10:00:00,0.0343,1.9,13.0,72.4,64.46,223.0,3.0
2020/10/24,11:00:00,0.0402,1.2,9.299999999999999,66.3,65.9,215.0,3.0
2020/10/24,12:00:00,0.0424,0.9,8.3,61.2,67.05,222.0,3.0
2020/10/24,13:00:00,0.0404,1.0,8.200000000000001,59.4,67.54,221.0,3.0
2020/10/24,14:00:00,0.0413,0.7,8.1,59.6,67.54,241.0,3.0
2020/10/24,15:00:00,0.0416,0.5,7.9,60.0,67.95,293.0,3.0
2020/10/24,16:00:00,0.0386,0.4,9.1,62.3,66.87,277.0,4.0
2020/10/24,17:00:00,0.0337,0.3,11.5,66.6,65.42,272.0,4.0
2020/10/24,18:00:00,0.0264,0.4,13.700000000000001,71.3,63.84,255.0,5.0
2020/10/24,19:00:00,0.0222,0.7,17.0,73.3,62.62,245.0,4.0
2020/10/24,20:00:00,0.0208,0.5,15.4,75.9,61.49,245.0,4.0
2020/10/24,21:00:00,0.022,0.4,12.9,78.3,61.03,263.0,4.0
2020/10/24,22:00:00,0.0207,0.6,12.1,83.2,60.81,248.0,3.0
2020/10/24,23:00:00,0.0211,0.4,11.4,85.2,60.57,230.0,3.0
2020/10/25,00:00:00,0.0223,0.4,10.5,85.0,60.31,239.0,4.0
2020/10/25,01:00:00,0.0218,0.4,11.2,84.2,60.12,252.0,4.0
2020/10/25,02:00:00,0.0183,0.6,12.9,85.5,59.75,243.0,2.0
2020/10/25,03:00:00,0.0188,0.5,11.5,87.1,59.32,233.0,2.0
2020/10/25,04:00:00,0.016,0.7,13.799999999999999,87.2,59.15,232.0,2.0
2020/10/25,05:00:00,0.0173,0.7,13.6,85.6,59.3,219.0,3.0
2020/10/25,06:00:00,0.0238,0.8,8.8,84.6,59.11,236.0,4.0
2020/10/25,07:00:00,0.027,1.2,8.4,80.9,59.93,264.0,4.0
2020/10/25,08:00:00,0.0335,0.8,5.3,73.3,61.76,264.0,4.0
