date,time,ozone_azusa,no_azusa,no2_azusa,RH_azusa,TEMP_azusa,WINDIR_azusa,WINDSPEED_azusa
2020/01/14,12:00:00,0.0373,4.8999999999999995,15.9,51.2,59.61,220.0,2.0
2020/01/14,13:00:00,0.0368,4.8,18.8,47.9,61.24,241.0,2.0
2020/01/14,14:00:00,0.036,4.6,21.6,49.4,61.8,235.0,3.0
2020/01/14,15:00:00,0.0343,3.2,22.700000000000003,48.1,62.01,241.0,2.0
2020/01/14,16:00:00,0.028,2.8,28.9,50.4,60.88,231.0,2.0
2020/01/14,17:00:00,0.0164,3.7,38.699999999999996,66.4,57.91,237.0,3.0
2020/01/14,18:00:00,0.018,5.1000000000000005,29.9,70.2,55.69,270.0,2.0
2020/01/14,19:00:00,0.017,0.7,19.7,70.9,53.32,12.0,3.0
2020/01/14,20:00:00,0.0172,0.8,17.0,70.5,53.02,22.0,4.0
2020/01/14,21:00:00,0.0153,2.2,16.0,69.1,52.38,36.0,4.0
2020/01/14,22:00:00,0.0159,0.9,12.1,66.5,52.27,28.0,4.0
2020/01/14,23:00:00,0.0045,5.3,25.0,73.4,50.53,0.0,1.0
2020/01/15,00:00:00,0.0093,2.1,18.9,74.1,50.41,51.0,2.0
2020/01/15,01:00:00,0.0132,1.8,13.0,70.6,49.92,50.0,2.0
2020/01/15,02:00:00,0.0086,2.2,17.1,75.3,48.8,73.0,2.0
2020/01/15,03:00:00,0.0057,6.5,19.5,76.5,47.52,63.0,2.0
2020/01/15,04:00:00,0.0188,1.4,6.6,65.7,48.95,18.0,4.0
2020/01/15,05:00:00,0.0076,12.5,18.4,73.9,46.72,50.0,3.0
2020/01/15,06:00:00,0.0016,64.10000000000001,29.9,73.5,46.84,127.0,1.0
2020/01/15,07:00:00,0.0018,38.0,29.3,82.8,45.39,80.0,2.0
2020/01/15,08:00:00,0.0045,40.7,28.299999999999997,77.9,48.49,147.0,1.0
2020/01/15,09:00:00,0.0089,33.300000000000004,28.400000000000002,65.2,53.07,162.0,1.0
2020/01/15,10:00:00,0.014,23.3,27.7,60.4,56.65,191.0,1.0
2020/01/15,11:00:00,0.0242,13.799999999999999,26.1,57.6,59.1,237.0,2.0
2020/01/15,12:00:00,0.0264,11.6,27.7,53.5,61.79,239.0,1.0
2020/01/15,13:00:00,0.0313,9.0,26.3,47.1,63.93,239.0,1.0
2020/01/15,14:00:00,0.0365,4.8999999999999995,22.8,41.3,65.93,248.0,2.0
2020/01/15,15:00:00,0.0384,3.7,23.099999999999998,39.2,66.1,217.0,3.0
2020/01/15,16:00:00,0.0349,1.5,28.7,43.1,64.29,251.0,2.0
2020/01/15,17:00:00,0.0195,1.2,41.9,53.5,60.6,271.0,2.0
2020/01/15,18:00:00,0.0249,0.5,19.2,56.1,57.53,36.0,4.0
2020/01/15,19:00:00,0.0227,0.6,17.9,55.3,56.62,338.0,3.0
2020/01/15,20:00:00,0.005,8.7,42.4,67.5,53.97,69.0,2.0
2020/01/15,21:00:00,0.0034,4.8,45.0,71.9,53.1,54.0,3.0
2020/01/15,22:00:00,0.0049,4.3,35.3,70.5,52.52,49.0,1.0
2020/01/15,23:00:00,0.0026,5.7,35.8,68.9,51.89,0.0,0.0
2020/01/16,00:00:00,0.0014,12.6,35.5,70.8,49.88,76.0,1.0
2020/01/16,01:00:00,0.0093,5.4,25.7,65.3,49.93,45.0,2.0
2020/01/16,02:00:00,0.0163,1.1,10.8,58.7,49.36,33.0,2.0
2020/01/16,03:00:00,0.0189,1.4,10.4,57.4,49.31,48.0,1.0
2020/01/16,04:00:00,0.0053,15.6,22.5,70.2,46.64,0.0,0.0
2020/01/16,05:00:00,0.0032,31.099999999999998,26.4,69.9,45.93,67.0,2.0
2020/01/16,06:00:00,0.0027,22.5,27.400000000000002,71.4,45.98,61.0,1.0
2020/01/16,07:00:00,0.005,20.1,26.0,64.7,47.13,348.0,1.0
2020/01/16,08:00:00,0.0205,3.3,7.7,55.2,48.88,20.0,3.0
2020/01/16,09:00:00,0.0257,4.1000000000000005,12.9,62.5,52.79,0.0,0.0
2020/01/16,10:00:00,0.0324,5.2,16.9,68.2,54.75,0.0,1.0
2020/01/16,11:00:00,0.0417,2.9,13.299999999999999,63.5,56.67,187.0,3.0
2020/01/16,12:00:00,0.0441,3.2,13.4,59.1,57.69,196.0,3.0
2020/01/16,13:00:00,0.0428,3.4,14.9,54.5,59.07,226.0,4.0
2020/01/16,14:00:00,0.0387,2.6,18.0,54.5,58.22,242.0,3.0
2020/01/16,15:00:00,0.0405,1.3,11.4,53.6,58.0,232.0,4.0
2020/01/16,16:00:00,0.0396,2.4,11.2,50.9,57.3,192.0,4.0
2020/01/16,17:00:00,0.0329,0.5,13.4,58.6,55.42,206.0,3.0
2020/01/16,18:00:00,0.0302,0.4,12.1,66.7,53.27,256.0,3.0
2020/01/16,19:00:00,0.0278,0.6,14.1,65.2,52.93,216.0,2.0
2020/01/16,20:00:00,0.0284,0.5,12.5,64.4,52.88,158.0,2.0
2020/01/16,21:00:00,0.0293,0.3,10.200000000000001,73.7,51.28,0.0,0.0
2020/01/16,22:00:00,0.0265,0.4,8.9,87.9,49.29,21.0,1.0
2020/01/16,23:00:00,0.0263,0.3,8.0,92.8,49.13,65.0,2.0
2020/01/17,00:00:00,0.0299,0.2,5.2,94.2,49.03,71.0,3.0
2020/01/17,01:00:00,0.0327,0.1,3.4,91.2,49.32,39.0,5.0
2020/01/17,02:00:00,0.0341,0.0,2.5,77.2,50.87,56.0,4.0
2020/01/17,03:00:00,0.0292,0.8,4.4,79.7,50.46,39.0,1.0
2020/01/17,04:00:00,0.02,0.8,9.4,87.8,48.87,63.0,2.0
2020/01/17,05:00:00,0.0207,1.9,9.299999999999999,81.5,48.45,57.0,3.0
2020/01/17,06:00:00,0.0208,1.7,8.1,84.5,48.55,35.0,3.0
2020/01/17,07:00:00,0.0217,3.1,5.6,74.9,48.88,23.0,3.0
2020/01/17,08:00:00,0.0228,1.7,4.0,70.0,50.6,26.0,3.0
2020/01/17,09:00:00,0.0216,6.1000000000000005,12.200000000000001,72.2,53.51,112.0,2.0
2020/01/17,10:00:00,0.0241,7.3,13.799999999999999,69.4,55.38,131.0,2.0
2020/01/17,11:00:00,0.0305,5.5,11.2,58.6,57.65,135.0,2.0
2020/01/17,12:00:00,0.0328,4.3,9.6,54.0,59.09,127.0,2.0
2020/01/17,13:00:00,0.0353,3.2,9.299999999999999,47.5,60.27,134.0,3.0
2020/01/17,14:00:00,0.0388,2.0,7.5,38.1,61.48,135.0,4.0
2020/01/17,15:00:00,0.037,1.7,9.4,37.2,62.15,144.0,1.0
2020/01/17,16:00:00,0.0331,1.1,11.4,41.1,61.52,271.0,2.0
2020/01/17,17:00:00,0.0299,0.2,9.6,47.1,58.52,355.0,3.0
2020/01/17,18:00:00,0.0239,0.1,7.8,56.2,55.74,36.0,3.0
2020/01/17,19:00:00,0.0219,1.0,8.200000000000001,59.5,54.82,43.0,5.0
2020/01/17,20:00:00,0.0195,0.4,7.3,59.8,54.24,36.0,4.0
2020/01/17,21:00:00,0.0138,1.2,12.6,60.0,53.5,29.0,3.0
2020/01/17,22:00:00,0.0162,0.7,9.0,59.3,52.96,49.0,3.0
2020/01/17,23:00:00,0.013,3.2,12.200000000000001,59.2,52.16,56.0,2.0
2020/01/18,00:00:00,0.0101,2.6,16.299999999999997,63.8,50.88,79.0,2.0
2020/01/18,01:00:00,0.024,0.6,3.6,49.3,52.12,40.0,4.0
2020/01/18,02:00:00,0.0207,0.5,6.7,49.1,51.44,50.0,2.0
2020/01/18,03:00:00,0.0207,1.3,7.5,48.8,50.39,30.0,2.0
2020/01/18,04:00:00,0.0204,2.5,8.6,49.5,49.86,48.0,3.0
2020/01/18,05:00:00,0.0267,1.7,5.2,39.4,52.06,32.0,4.0
2020/01/18,06:00:00,0.028,0.6,3.3,38.1,52.09,25.0,3.0
2020/01/18,07:00:00,0.0281,1.0,4.7,35.0,53.54,39.0,4.0
2020/01/18,08:00:00,0.0286,1.8,6.8,33.7,56.38,62.0,3.0
2020/01/18,09:00:00,0.0265,5.7,13.700000000000001,32.4,58.71,103.0,3.0
2020/01/18,10:00:00,0.028,5.8999999999999995,13.799999999999999,29.9,61.17,88.0,1.0
2020/01/18,11:00:00,0.032,4.7,12.4,25.6,64.46,151.0,1.0
2020/01/18,12:00:00,0.035,3.4,11.5,23.7,66.23,271.0,3.0
2020/01/18,13:00:00,0.0365,2.5,10.3,23.4,67.6,261.0,2.0
2020/01/18,14:00:00,0.0342,2.9,13.5,23.7,69.46,260.0,2.0
2020/01/18,15:00:00,0.036,1.4,13.5,23.1,69.27,282.0,2.0
2020/01/18,16:00:00,0.0278,1.1,14.4,32.5,66.55,36.0,3.0
2020/01/18,17:00:00,0.027,0.6,10.5,39.6,62.75,17.0,5.0
2020/01/18,18:00:00,0.0284,0.2,6.1000000000000005,41.5,61.14,14.0,6.0
2020/01/18,19:00:00,0.0236,0.7,12.3,39.4,59.89,38.0,5.0
2020/01/18,20:00:00,0.0274,0.3,5.5,38.4,60.5,28.0,4.0
2020/01/18,21:00:00,0.0247,2.0,7.0,38.9,59.11,28.0,3.0
2020/01/18,22:00:00,0.0283,0.0,2.9,36.8,58.99,21.0,5.0
2020/01/18,23:00:00,0.0304,0.1,2.6,32.8,58.99,26.0,5.0
2020/01/19,00:00:00,0.029,0.2,3.4,32.3,57.99,34.0,4.0
2020/01/19,01:00:00,0.0297,0.2,7.6,23.5,58.36,66.0,4.0
2020/01/19,02:00:00,0.029,0.2,8.1,23.0,57.53,69.0,4.0
2020/01/19,03:00:00,0.0285,0.2,8.0,24.6,56.73,66.0,4.0
2020/01/19,04:00:00,0.0296,0.4,7.5,23.2,57.28,60.0,5.0
2020/01/19,05:00:00,0.029,0.4,8.200000000000001,23.5,57.32,63.0,4.0
2020/01/19,06:00:00,0.0288,0.2,9.799999999999999,21.7,57.73,65.0,5.0
2020/01/19,07:00:00,0.0287,0.7,7.4,26.3,58.06,43.0,4.0
2020/01/19,08:00:00,0.0308,1.9,6.4,24.2,61.38,52.0,3.0
2020/01/19,09:00:00,0.033,1.9,8.7,17.8,65.19,93.0,3.0
2020/01/19,10:00:00,0.0338,2.3,8.8,16.5,68.11,102.0,2.0
2020/01/19,11:00:00,0.0346,2.0,9.5,15.4,71.37,104.0,3.0
2020/01/19,12:00:00,0.0382,2.1,8.7,13.2,74.35,115.0,3.0
2020/01/19,13:00:00,0.0384,1.1,9.4,13.1,75.77,264.0,1.0
2020/01/19,14:00:00,0.0372,0.7,9.700000000000001,14.7,75.21,348.0,2.0
2020/01/19,15:00:00,0.0372,0.9,9.299999999999999,16.5,74.3,49.0,3.0
2020/01/19,16:00:00,0.0202,2.2,26.200000000000003,21.4,71.21,0.0,0.0
2020/01/19,17:00:00,0.0274,0.9,10.6,28.8,67.79,35.0,3.0
2020/01/19,18:00:00,0.0203,1.1,16.7,29.4,66.75,321.0,2.0
2020/01/19,19:00:00,0.0119,2.4,24.9,32.0,65.35,27.0,2.0
2020/01/19,20:00:00,0.0253,0.9,7.7,32.0,64.79,348.0,2.0
2020/01/19,21:00:00,0.012,2.8,25.8,38.2,62.8,342.0,1.0
2020/01/19,22:00:00,0.0085,2.3,29.9,40.1,61.43,0.0,1.0
2020/01/19,23:00:00,0.009,4.0,25.7,45.4,59.18,282.0,1.0
2020/01/20,00:00:00,0.0043,6.8999999999999995,33.2,48.1,58.16,0.0,1.0
2020/01/20,01:00:00,0.0012,14.7,37.6,58.6,56.17,105.0,1.0
2020/01/20,02:00:00,0.0007,7.3,34.3,57.3,55.36,86.0,2.0
2020/01/20,03:00:00,0.0025,4.7,33.6,56.0,56.23,67.0,3.0
2020/01/20,04:00:00,0.0081,5.7,26.5,42.3,58.11,92.0,1.0
2020/01/20,05:00:00,0.0011,24.5,35.3,44.1,56.77,0.0,0.0
2020/01/20,06:00:00,0.0133,9.5,19.099999999999998,40.4,57.45,12.0,4.0
2020/01/20,07:00:00,0.0074,38.699999999999996,27.3,43.7,56.41,72.0,2.0
2020/01/20,08:00:00,0.0031,52.6,36.6,47.8,56.57,0.0,1.0
2020/01/20,09:00:00,0.0044,47.0,37.3,50.2,56.89,125.0,2.0
2020/01/20,10:00:00,0.0092,20.299999999999997,32.7,49.3,58.55,79.0,2.0
2020/01/20,11:00:00,0.012,15.5,30.3,45.3,60.48,115.0,4.0
2020/01/20,12:00:00,0.0122,21.3,33.0,44.8,62.04,267.0,4.0
2020/01/20,13:00:00,0.014,19.400000000000002,35.0,42.4,62.55,252.0,3.0
2020/01/20,14:00:00,0.0165,9.1,32.4,42.7,62.6,184.0,1.0
2020/01/20,15:00:00,0.0131,7.4,36.6,43.2,62.52,126.0,2.0
2020/01/20,16:00:00,0.0138,3.5,34.8,51.7,61.74,196.0,2.0
2020/01/20,17:00:00,0.0095,3.2,36.6,58.7,60.83,160.0,1.0
2020/01/20,18:00:00,0.0061,2.7,36.7,62.8,59.81,278.0,1.0
2020/01/20,19:00:00,0.0041,3.5,35.5,63.3,59.07,0.0,1.0
2020/01/20,20:00:00,0.0103,1.6,27.799999999999997,67.4,58.34,250.0,2.0
2020/01/20,21:00:00,0.0101,1.7,28.7,71.6,57.74,281.0,1.0
2020/01/20,22:00:00,0.0087,1.9,27.799999999999997,76.6,57.05,258.0,2.0
2020/01/20,23:00:00,0.0223,0.9,17.2,71.9,57.04,250.0,1.0
2020/01/21,00:00:00,0.0235,0.8,13.0,71.9,56.76,0.0,0.0
2020/01/21,01:00:00,0.0192,0.7,12.200000000000001,77.8,55.62,58.0,2.0
2020/01/21,02:00:00,0.0182,0.7,11.4,78.0,55.55,0.0,0.0
2020/01/21,03:00:00,0.017,0.5,7.2,77.8,54.86,36.0,1.0
2020/01/21,04:00:00,0.016,0.5,6.0,76.2,54.47,356.0,1.0
2020/01/21,05:00:00,0.0118,3.0,9.4,77.2,54.31,11.0,1.0
2020/01/21,06:00:00,0.0086,3.8,13.0,78.7,54.3,48.0,2.0
2020/01/21,07:00:00,0.0045,10.8,17.8,82.7,54.33,12.0,2.0
2020/01/21,08:00:00,0.0111,4.8,9.5,78.5,54.35,29.0,2.0
2020/01/21,09:00:00,0.0116,11.2,20.0,79.2,56.05,0.0,1.0
2020/01/21,10:00:00,0.0177,9.799999999999999,21.3,76.0,57.17,219.0,2.0
2020/01/21,11:00:00,0.0269,2.7,16.7,68.4,57.95,246.0,3.0
2020/01/21,12:00:00,0.0276,1.7,16.6,68.7,57.7,274.0,3.0
2020/01/21,13:00:00,0.0235,2.8,20.2,69.0,57.99,268.0,2.0
2020/01/21,14:00:00,0.0234,4.3,21.6,69.8,58.45,226.0,2.0
2020/01/21,15:00:00,0.0247,2.5,21.2,66.9,58.79,231.0,2.0
2020/01/21,16:00:00,0.0238,1.2,21.5,66.5,58.79,241.0,2.0
2020/01/21,17:00:00,0.0264,0.6,18.599999999999998,66.7,58.18,255.0,3.0
2020/01/21,18:00:00,0.0206,0.9,22.8,70.8,56.8,240.0,3.0
2020/01/21,19:00:00,0.0215,0.9,19.5,74.4,55.46,257.0,2.0
2020/01/21,20:00:00,0.0111,2.7,30.4,75.8,54.35,212.0,2.0
2020/01/21,21:00:00,0.0052,4.0,30.3,80.5,52.53,18.0,1.0
2020/01/21,22:00:00,0.0108,2.5,15.4,81.8,52.54,28.0,2.0
2020/01/21,23:00:00,0.0163,1.0,9.0,79.2,53.16,24.0,2.0
2020/01/22,00:00:00,0.019,0.3,5.7,78.9,52.53,28.0,3.0
2020/01/22,01:00:00,0.0164,0.4,7.0,80.0,52.0,31.0,2.0
2020/01/22,02:00:00,0.0152,0.3,3.7,77.2,51.92,20.0,3.0
2020/01/22,03:00:00,0.0149,0.3,3.8,74.3,52.56,28.0,3.0
2020/01/22,04:00:00,0.0163,0.5,4.4,73.4,52.96,37.0,2.0
2020/01/22,05:00:00,0.0071,7.5,16.400000000000002,74.9,53.1,0.0,1.0
2020/01/22,06:00:00,0.0111,3.5,8.4,73.8,52.69,23.0,2.0
2020/01/22,07:00:00,0.0135,2.3,6.7,71.3,53.13,34.0,3.0
2020/01/22,08:00:00,0.013,2.1,5.6,69.8,53.64,18.0,2.0
2020/01/22,09:00:00,0.0161,3.8,13.5,72.7,55.21,0.0,1.0
2020/01/22,10:00:00,0.0197,6.1000000000000005,16.2,70.7,56.68,65.0,1.0
2020/01/22,11:00:00,0.0257,3.8,12.9,63.1,58.59,307.0,1.0
2020/01/22,12:00:00,0.0302,3.1,10.0,59.4,59.8,0.0,1.0
2020/01/22,13:00:00,0.0333,3.8,10.0,54.1,61.94,191.0,1.0
2020/01/22,14:00:00,0.0334,3.2,11.5,51.6,63.73,243.0,2.0
2020/01/22,15:00:00,0.0341,2.1,11.700000000000001,49.1,64.67,259.0,1.0
2020/01/22,16:00:00,0.0291,1.6,16.7,51.4,63.64,230.0,2.0
2020/01/22,17:00:00,0.0184,1.7,22.0,58.2,61.1,329.0,1.0
2020/01/22,18:00:00,0.0186,1.0,14.4,65.0,58.43,36.0,2.0
2020/01/22,19:00:00,0.0175,1.6,12.9,68.2,56.56,10.0,3.0
2020/01/22,20:00:00,0.0155,2.4,13.700000000000001,68.0,56.27,37.0,3.0
2020/01/22,21:00:00,0.0087,4.5,23.400000000000002,72.6,55.78,48.0,2.0
2020/01/22,22:00:00,0.0064,7.3,23.2,73.7,54.8,56.0,2.0
2020/01/22,23:00:00,0.0097,1.3,17.9,73.6,54.73,0.0,1.0
2020/01/23,00:00:00,0.0171,1.1,8.9,65.2,55.24,37.0,3.0
2020/01/23,01:00:00,0.0141,1.2,13.700000000000001,63.1,54.97,53.0,4.0
2020/01/23,02:00:00,0.0198,2.2,9.5,54.9,56.45,41.0,4.0
2020/01/23,03:00:00,0.027,0.3,3.2,47.3,56.95,34.0,3.0
2020/01/23,04:00:00,0.0154,4.7,13.100000000000001,52.0,54.65,39.0,3.0
2020/01/23,05:00:00,0.025,1.4,4.6,44.4,56.64,22.0,5.0
2020/01/23,06:00:00,0.016,5.1000000000000005,14.9,48.3,55.62,50.0,3.0
2020/01/23,07:00:00,0.017,5.8999999999999995,13.5,43.9,57.74,349.0,2.0
2020/01/23,08:00:00,0.0227,4.3,10.200000000000001,40.2,61.09,51.0,3.0
2020/01/23,09:00:00,0.0256,4.5,9.700000000000001,35.5,64.33,58.0,2.0
2020/01/23,10:00:00,0.0279,4.8999999999999995,12.0,31.6,68.16,0.0,1.0
2020/01/23,11:00:00,0.0267,8.4,18.3,31.2,70.15,198.0,2.0
2020/01/23,12:00:00,0.031,6.5,16.9,29.8,71.85,242.0,3.0
2020/01/23,13:00:00,0.0325,6.0,18.2,29.1,73.44,245.0,4.0
2020/01/23,14:00:00,0.0317,7.2,25.3,26.7,75.64,233.0,4.0
2020/01/23,15:00:00,0.0331,3.9,19.900000000000002,29.1,74.46,245.0,5.0
2020/01/23,16:00:00,0.0318,1.8,20.2,31.2,72.39,244.0,4.0
2020/01/23,17:00:00,0.0243,5.1000000000000005,23.7,35.4,68.58,274.0,1.0
2020/01/23,18:00:00,0.0251,6.0,14.7,46.0,64.15,19.0,3.0
2020/01/23,19:00:00,0.0258,0.7,13.5,44.8,64.09,36.0,5.0
2020/01/23,20:00:00,0.0269,0.5,10.8,40.5,64.63,35.0,6.0
2020/01/23,21:00:00,0.0287,0.5,8.4,37.4,64.61,33.0,9.0
2020/01/23,22:00:00,0.0216,4.6,17.1,36.1,64.27,43.0,4.0
2020/01/23,23:00:00,0.0115,12.3,28.7,39.9,61.96,81.0,2.0
2020/01/24,00:00:00,0.0141,10.4,25.4,38.9,61.24,0.0,1.0
2020/01/24,01:00:00,0.0142,6.3,25.0,36.5,60.82,36.0,2.0
2020/01/24,02:00:00,0.0286,0.3,8.5,32.3,61.08,39.0,3.0
2020/01/24,03:00:00,0.0193,1.1,16.400000000000002,35.8,59.21,42.0,3.0
2020/01/24,04:00:00,0.034,0.3,4.4,29.4,60.7,26.0,4.0
2020/01/24,05:00:00,0.0213,5.8,16.0,33.4,58.91,60.0,3.0
2020/01/24,06:00:00,0.0149,20.6,24.400000000000002,32.4,58.73,60.0,3.0
2020/01/24,07:00:00,0.0071,37.3,33.0,37.9,57.03,80.0,2.0
2020/01/24,08:00:00,0.0131,37.699999999999996,29.0,30.9,62.35,97.0,1.0
2020/01/24,09:00:00,0.0288,8.4,11.799999999999999,26.1,66.64,333.0,1.0
2020/01/24,10:00:00,0.0222,14.5,24.2,25.5,69.02,241.0,1.0
2020/01/24,11:00:00,0.0285,9.0,20.6,23.1,71.56,229.0,2.0
2020/01/24,12:00:00,0.0296,9.0,22.3,23.2,73.05,228.0,3.0
2020/01/24,13:00:00,0.03,9.2,26.3,23.5,73.66,254.0,3.0
2020/01/24,14:00:00,0.0302,7.8,28.9,25.2,73.94,240.0,3.0
2020/01/24,15:00:00,0.0234,8.200000000000001,37.400000000000006,26.9,73.7,252.0,3.0
2020/01/24,16:00:00,0.0102,12.200000000000001,54.699999999999996,39.4,71.17,242.0,4.0
2020/01/24,17:00:00,0.0015,16.9,59.4,55.3,67.1,250.0,3.0
2020/01/24,18:00:00,0.0015,11.2,51.6,58.4,64.01,299.0,1.0
2020/01/24,19:00:00,0.0064,1.9,40.300000000000004,53.4,61.63,347.0,3.0
2020/01/24,20:00:00,0.0122,0.8,26.700000000000003,50.9,60.63,36.0,3.0
2020/01/24,21:00:00,0.0021,13.4,38.1,64.1,58.47,77.0,2.0
2020/01/24,22:00:00,0.0008,13.299999999999999,37.8,70.9,57.36,83.0,1.0
2020/01/24,23:00:00,0.0003,13.4,37.0,74.1,55.91,99.0,2.0
2020/01/25,00:00:00,0.0011,42.8,35.7,76.9,55.22,0.0,0.0
2020/01/25,01:00:00,0.0008,35.7,32.9,80.5,53.28,88.0,2.0
2020/01/25,02:00:00,0.012,4.0,20.9,59.8,55.94,28.0,3.0
2020/01/25,03:00:00,0.0146,6.0,17.6,50.8,55.27,78.0,2.0
2020/01/25,04:00:00,0.0005,34.0,26.3,77.0,50.75,109.0,1.0
2020/01/25,05:00:00,0.0008,36.900000000000006,26.700000000000003,81.5,49.91,102.0,1.0
2020/01/25,06:00:00,0.0005,37.1,26.200000000000003,79.5,49.28,98.0,2.0
2020/01/25,07:00:00,0.0042,18.4,23.7,57.7,52.97,63.0,2.0
2020/01/25,08:00:00,0.0062,49.2,28.299999999999997,48.2,59.23,189.0,1.0
2020/01/25,09:00:00,0.0053,66.10000000000001,30.700000000000003,55.8,60.15,167.0,2.0
2020/01/25,10:00:00,0.0153,26.700000000000003,28.2,40.7,64.9,196.0,2.0
2020/01/25,11:00:00,0.0179,21.0,29.0,42.6,66.18,240.0,3.0
2020/01/25,12:00:00,0.0246,12.1,24.400000000000002,39.2,67.8,271.0,2.0
2020/01/25,13:00:00,0.0294,7.9,22.3,36.5,69.88,251.0,3.0
2020/01/25,14:00:00,0.0307,6.8,23.900000000000002,34.4,72.29,251.0,2.0
2020/01/25,15:00:00,0.0293,4.7,28.5,39.5,70.22,246.0,4.0
2020/01/25,16:00:00,0.0278,2.3,31.8,42.7,68.51,255.0,3.0
2020/01/25,17:00:00,0.019,1.2,40.099999999999994,50.8,66.21,258.0,2.0
2020/01/25,18:00:00,0.0043,2.4,43.3,68.6,61.66,252.0,3.0
2020/01/25,19:00:00,0.0094,1.8,34.5,76.3,59.1,257.0,3.0
2020/01/25,20:00:00,0.0075,2.4,32.4,82.2,57.1,227.0,1.0
2020/01/25,21:00:00,0.0096,1.8,25.8,86.5,55.59,0.0,1.0
2020/01/25,22:00:00,0.0066,1.6,23.5,88.6,54.2,273.0,1.0
2020/01/25,23:00:00,0.0118,1.3,19.3,92.3,53.36,260.0,2.0
2020/01/26,00:00:00,0.01,1.6,19.0,97.5,52.37,295.0,2.0
2020/01/26,01:00:00,0.0094,1.3,18.1,98.8,51.33,357.0,2.0
2020/01/26,02:00:00,0.0096,1.4,16.1,99.2,51.09,29.0,1.0
2020/01/26,03:00:00,0.0099,1.4,14.8,98.9,50.95,32.0,2.0
2020/01/26,04:00:00,0.0133,1.3,9.1,92.1,50.68,19.0,2.0
2020/01/26,05:00:00,0.0161,0.5,4.8999999999999995,72.5,50.6,11.0,2.0
2020/01/26,06:00:00,0.0138,0.8,6.8999999999999995,74.0,49.99,39.0,2.0
2020/01/26,07:00:00,0.0157,1.2,4.7,70.0,49.74,25.0,2.0
2020/01/26,08:00:00,0.0164,3.7,7.3,72.7,52.49,0.0,1.0
2020/01/26,09:00:00,0.0211,4.0,10.1,72.8,55.38,152.0,1.0
2020/01/26,10:00:00,0.0233,3.6,11.0,73.8,55.78,159.0,2.0
2020/01/26,11:00:00,0.0262,4.0,10.7,71.9,57.36,234.0,3.0
2020/01/26,12:00:00,0.0283,4.4,12.3,70.1,58.78,214.0,3.0
2020/01/26,13:00:00,0.0325,3.7,12.9,68.6,59.58,199.0,3.0
2020/01/26,14:00:00,0.0365,1.4,12.4,71.8,58.65,224.0,4.0
2020/01/26,15:00:00,0.0352,1.7,15.4,71.0,58.89,219.0,2.0
2020/01/26,16:00:00,0.0337,0.9,17.6,70.3,58.87,247.0,4.0
2020/01/26,17:00:00,0.0274,0.8,21.9,72.8,57.74,228.0,2.0
2020/01/26,18:00:00,0.0223,0.9,21.5,77.3,56.17,255.0,2.0
2020/01/26,19:00:00,0.021,0.9,19.8,79.1,55.77,0.0,0.0
2020/01/26,20:00:00,0.0212,1.1,16.9,80.3,55.48,279.0,1.0
2020/01/26,21:00:00,0.0214,1.6,18.0,80.5,55.35,235.0,1.0
2020/01/26,22:00:00,0.0293,0.5,11.1,81.8,55.04,144.0,1.0
2020/01/26,23:00:00,0.0298,0.4,9.9,82.5,54.67,0.0,1.0
2020/01/27,00:00:00,0.0217,0.3,6.8999999999999995,73.0,53.13,15.0,3.0
2020/01/27,01:00:00,0.0203,0.4,7.3,75.6,52.29,25.0,3.0
2020/01/27,02:00:00,0.023,0.3,5.7,75.9,51.64,36.0,3.0
2020/01/27,03:00:00,0.0218,0.3,4.8,74.3,51.29,25.0,4.0
2020/01/27,04:00:00,0.0214,0.9,4.6,71.2,51.02,24.0,5.0
2020/01/27,05:00:00,0.0184,1.4,7.0,69.7,50.16,23.0,3.0
2020/01/27,06:00:00,0.0148,5.6,11.4,68.3,49.57,21.0,3.0
2020/01/27,07:00:00,0.0156,10.7,12.5,66.7,50.28,25.0,2.0
2020/01/27,08:00:00,0.0146,12.5,16.299999999999997,62.9,53.8,102.0,1.0
2020/01/27,09:00:00,0.0187,11.299999999999999,19.2,63.3,57.2,152.0,1.0
2020/01/27,10:00:00,0.0229,10.0,19.599999999999998,57.6,59.58,164.0,1.0
2020/01/27,11:00:00,0.0252,9.0,21.4,49.7,62.85,0.0,0.0
2020/01/27,12:00:00,0.0335,6.6,17.6,38.2,66.58,204.0,1.0
2020/01/27,13:00:00,0.0361,5.3,17.9,34.0,69.28,249.0,3.0
2020/01/27,14:00:00,0.0349,6.7,20.0,33.7,70.29,234.0,3.0
2020/01/27,15:00:00,0.0344,4.3,23.400000000000002,31.7,71.87,239.0,4.0
2020/01/27,16:00:00,0.0252,2.9,33.5,30.4,71.42,220.0,2.0
2020/01/27,17:00:00,0.0251,0.8,23.3,41.3,66.23,36.0,4.0
2020/01/27,18:00:00,0.0249,1.0,21.0,43.3,64.47,26.0,4.0
2020/01/27,19:00:00,0.0251,3.2,18.0,42.8,63.93,25.0,4.0
2020/01/27,20:00:00,0.0137,9.9,29.6,44.8,62.33,58.0,3.0
2020/01/27,21:00:00,0.0036,21.6,41.8,45.9,61.02,84.0,1.0
2020/01/27,22:00:00,0.0082,14.9,33.6,45.4,60.15,72.0,1.0
2020/01/27,23:00:00,0.01,7.8,30.599999999999998,45.0,59.32,82.0,2.0
