date,time,ozone_santaClarita,no_santaClarita,no2_santaClarita,RH_santaClarita,TEMP_santaClarita,WINDIR_santaClarita,WINDSPEED_santaClarita
2020/06/12,17:00:00,0.0495,0.7,4.8,28.1,77.12,183.0,10.0
2020/06/12,18:00:00,0.0479,0.5,6.7,37.6,74.47,170.0,7.0
2020/06/12,19:00:00,0.0472,0.1,4.6,41.3,70.93,48.0,1.0
2020/06/12,20:00:00,0.0377,0.1,5.3,52.9,67.49,36.0,1.0
2020/06/12,21:00:00,0.0328,0.2,5.6,57.9,64.35,99.0,2.0
2020/06/12,22:00:00,0.0282,0.2,9.4,57.6,62.98,138.0,1.0
2020/06/12,23:00:00,0.0266,0.2,7.0,60.4,60.03,101.0,2.0
2020/06/13,00:00:00,0.019,0.4,7.8,63.9,58.66,0.0,1.0
2020/06/13,01:00:00,0.0173,0.3,7.7,64.9,57.77,94.0,1.0
2020/06/13,02:00:00,0.0184,0.5,5.7,69.6,55.49,99.0,2.0
2020/06/13,03:00:00,0.0177,0.4,5.8,70.4,54.82,94.0,1.0
2020/06/13,04:00:00,0.0183,0.5,5.6,73.1,53.33,114.0,2.0
2020/06/13,05:00:00,0.0178,0.9,6.3,68.1,55.51,94.0,1.0
2020/06/13,06:00:00,0.0332,1.8,5.4,51.3,62.47,281.0,2.0
2020/06/13,07:00:00,0.0396,0.5,2.2,43.1,65.85,317.0,2.0
2020/06/13,08:00:00,0.043,0.5,2.1,36.0,69.19,0.0,1.0
2020/06/13,09:00:00,0.0466,0.6,3.0,34.7,72.33,149.0,4.0
2020/06/13,10:00:00,0.0489,0.4,2.5,32.3,74.51,161.0,3.0
2020/06/13,11:00:00,0.05,0.5,2.3,28.1,76.09,224.0,5.0
2020/06/13,12:00:00,0.0519,0.3,2.1,27.6,77.12,209.0,6.0
2020/06/13,13:00:00,0.0541,0.4,2.2,26.7,78.44,200.0,7.0
2020/06/13,14:00:00,0.0576,0.6,3.4,35.2,77.96,170.0,9.0
2020/06/13,15:00:00,0.0554,0.4,2.8,36.0,76.94,163.0,9.0
2020/06/13,16:00:00,0.051,0.4,2.7,34.7,76.05,161.0,9.0
2020/06/13,17:00:00,0.0481,0.7,4.1000000000000005,33.1,75.11,172.0,7.0
2020/06/13,18:00:00,0.0416,0.3,4.1000000000000005,34.3,74.1,181.0,2.0
2020/06/13,19:00:00,0.043,0.3,2.8,31.1,71.45,345.0,7.0
2020/06/13,20:00:00,0.0438,0.2,1.8,30.5,69.69,348.0,7.0
2020/06/13,21:00:00,0.0448,0.2,1.5,28.4,68.63,36.0,3.0
2020/06/13,22:00:00,0.0425,0.1,3.1,28.3,67.65,359.0,3.0
2020/06/13,23:00:00,0.0488,0.2,1.3,29.2,68.3,340.0,10.0
2020/06/14,00:00:00,0.0467,0.1,1.2,31.9,67.45,350.0,7.0
2020/06/14,01:00:00,0.0454,0.1,1.5,34.5,65.79,349.0,6.0
2020/06/14,02:00:00,0.0431,0.1,1.8,35.4,64.03,36.0,3.0
2020/06/14,03:00:00,0.0382,0.1,2.3,40.9,61.45,0.0,1.0
2020/06/14,04:00:00,0.0281,0.1,3.9,51.1,56.47,121.0,2.0
2020/06/14,05:00:00,0.0274,0.6,5.0,50.0,57.8,0.0,1.0
2020/06/14,06:00:00,0.0318,1.4,5.2,42.4,63.87,0.0,0.0
2020/06/14,07:00:00,0.0397,0.9,3.7,35.0,68.23,290.0,1.0
2020/06/14,08:00:00,0.0438,0.6,2.6,32.9,71.54,179.0,2.0
2020/06/14,09:00:00,0.0427,1.1,4.2,43.4,72.68,158.0,7.0
2020/06/14,10:00:00,0.05,0.7,3.6,44.1,73.72,162.0,10.0
2020/06/14,11:00:00,0.056,1.3,4.8,39.3,76.44,163.0,10.0
2020/06/14,12:00:00,0.0623,0.6,4.1000000000000005,37.4,78.3,160.0,11.0
2020/06/14,13:00:00,0.0668,0.2,3.8,36.0,80.24,163.0,11.0
2020/06/14,14:00:00,0.0685,0.4,4.1000000000000005,40.4,79.99,167.0,11.0
2020/06/14,15:00:00,0.0671,0.7,4.3,43.2,79.43,163.0,10.0
2020/06/14,16:00:00,0.0666,0.2,3.8,43.6,79.22,168.0,9.0
2020/06/14,17:00:00,0.0648,0.4,4.2,44.3,78.63,175.0,8.0
2020/06/14,18:00:00,0.057,0.3,6.5,47.0,76.25,176.0,7.0
2020/06/14,19:00:00,0.0507,0.1,6.8999999999999995,49.3,73.3,182.0,3.0
2020/06/14,20:00:00,0.0428,0.0,9.1,50.4,70.73,159.0,3.0
2020/06/14,21:00:00,0.0328,0.2,12.200000000000001,56.0,67.78,131.0,2.0
2020/06/14,22:00:00,0.0257,0.2,9.1,61.7,64.44,138.0,1.0
2020/06/14,23:00:00,0.024,0.2,8.0,64.2,61.51,130.0,2.0
2020/06/15,00:00:00,0.0184,0.4,10.3,65.9,59.58,133.0,2.0
2020/06/15,01:00:00,0.0183,0.3,10.0,66.9,57.97,125.0,1.0
2020/06/15,02:00:00,0.0191,0.3,7.1000000000000005,68.1,56.68,145.0,1.0
2020/06/15,03:00:00,0.0178,0.4,7.6,69.0,55.78,135.0,2.0
2020/06/15,04:00:00,0.0125,1.4,11.9,70.6,55.22,0.0,1.0
2020/06/15,05:00:00,0.0072,8.5,18.0,64.5,59.23,0.0,0.0
2020/06/15,06:00:00,0.016,12.3,20.400000000000002,55.6,64.0,0.0,1.0
2020/06/15,07:00:00,0.0251,11.0,20.2,47.4,71.15,177.0,1.0
2020/06/15,08:00:00,0.0405,3.5,11.299999999999999,45.4,73.68,158.0,7.0
2020/06/15,09:00:00,0.0458,3.6,12.4,43.9,75.74,152.0,8.0
2020/06/15,10:00:00,0.0543,2.6,11.1,41.4,78.07,169.0,10.0
2020/06/15,11:00:00,0.0642,2.0,10.8,41.2,79.82,166.0,11.0
2020/06/15,12:00:00,0.0809,0.7,8.0,39.9,81.75,163.0,11.0
2020/06/15,13:00:00,0.0894,0.4,6.8999999999999995,38.0,83.63,159.0,10.0
2020/06/15,14:00:00,0.0884,0.5,7.0,40.0,83.96,163.0,10.0
2020/06/15,15:00:00,0.0819,0.5,6.8,40.0,84.1,164.0,9.0
2020/06/15,16:00:00,0.0733,0.6,6.6,43.1,81.65,167.0,10.0
2020/06/15,17:00:00,0.0672,0.5,7.0,45.4,79.73,176.0,9.0
2020/06/15,18:00:00,0.0503,0.7,11.799999999999999,53.0,75.91,182.0,7.0
2020/06/15,19:00:00,0.0365,0.5,10.7,63.2,71.58,177.0,6.0
2020/06/15,20:00:00,0.0242,0.2,11.4,73.7,67.61,173.0,4.0
2020/06/15,21:00:00,0.0217,0.2,10.4,81.5,64.77,168.0,7.0
2020/06/15,22:00:00,0.0241,0.2,7.6,87.0,62.64,165.0,8.0
2020/06/15,23:00:00,0.024,0.2,6.8999999999999995,90.7,61.46,160.0,7.0
2020/06/16,00:00:00,0.0227,0.3,6.3,92.6,60.89,167.0,6.0
2020/06/16,01:00:00,0.022,0.2,6.7,92.0,61.01,178.0,5.0
2020/06/16,02:00:00,0.0229,0.3,6.8,91.1,61.04,181.0,5.0
2020/06/16,03:00:00,0.022,0.2,8.0,90.0,61.34,190.0,3.0
2020/06/16,04:00:00,0.0232,0.5,8.6,87.9,61.68,187.0,4.0
2020/06/16,05:00:00,0.0148,1.6,12.200000000000001,88.2,60.36,333.0,3.0
2020/06/16,06:00:00,0.0136,4.5,14.7,86.3,61.06,0.0,1.0
2020/06/16,07:00:00,0.0229,3.5,10.200000000000001,81.0,63.53,179.0,6.0
2020/06/16,08:00:00,0.0273,4.2,8.200000000000001,75.5,65.47,171.0,8.0
2020/06/16,09:00:00,0.0316,4.1000000000000005,8.200000000000001,71.2,67.08,172.0,9.0
2020/06/16,10:00:00,0.0382,3.4,7.9,65.6,69.16,165.0,9.0
2020/06/16,11:00:00,0.0486,2.4,7.3,58.9,71.92,164.0,10.0
2020/06/16,12:00:00,0.0607,0.8,5.3,53.0,74.25,170.0,11.0
2020/06/16,13:00:00,0.0673,0.6,5.5,51.9,75.71,168.0,12.0
2020/06/16,14:00:00,0.0655,0.7,5.5,55.4,74.82,169.0,12.0
2020/06/16,15:00:00,0.0616,0.6,4.7,55.4,75.02,170.0,10.0
2020/06/16,16:00:00,0.0605,0.5,4.7,55.2,75.43,170.0,8.0
2020/06/16,17:00:00,0.0588,0.4,5.0,58.0,73.98,165.0,8.0
2020/06/16,18:00:00,0.0523,0.5,7.8,63.9,70.82,172.0,8.0
2020/06/16,19:00:00,0.0455,0.4,7.8,72.4,66.64,179.0,7.0
2020/06/16,20:00:00,0.0397,0.2,7.8,77.6,64.27,186.0,6.0
2020/06/16,21:00:00,0.036,2.3,10.5,79.5,63.56,202.0,5.0
2020/06/16,22:00:00,0.0354,0.2,8.1,82.4,62.5,185.0,6.0
2020/06/16,23:00:00,0.0311,0.1,8.6,86.1,61.17,172.0,6.0
2020/06/17,00:00:00,0.0292,0.3,8.1,89.2,60.31,180.0,7.0
2020/06/17,01:00:00,0.0303,0.3,6.7,91.6,59.5,182.0,7.0
2020/06/17,02:00:00,0.0338,0.1,4.7,92.0,59.18,173.0,6.0
2020/06/17,03:00:00,0.0305,0.2,5.7,89.3,58.88,148.0,3.0
2020/06/17,04:00:00,0.008,0.8,11.5,92.4,55.7,80.0,2.0
2020/06/17,05:00:00,0.008,4.0,10.3,89.5,56.57,83.0,1.0
2020/06/17,06:00:00,0.0203,4.1000000000000005,10.0,79.2,61.88,0.0,1.0
2020/06/17,07:00:00,0.0288,4.1000000000000005,10.0,71.7,65.07,168.0,4.0
2020/06/17,08:00:00,0.0362,3.2,8.8,65.1,67.03,156.0,8.0
2020/06/17,09:00:00,0.0418,2.6,7.9,58.7,69.32,164.0,9.0
2020/06/17,10:00:00,0.0497,1.8,7.1000000000000005,53.7,71.44,161.0,9.0
2020/06/17,11:00:00,0.0569,1.6,7.5,50.4,73.44,165.0,10.0
2020/06/17,12:00:00,0.0647,0.9,6.4,48.7,74.98,168.0,10.0
2020/06/17,13:00:00,0.0688,0.7,6.3,50.4,75.81,165.0,11.0
2020/06/17,14:00:00,0.0691,0.6,5.8,52.1,75.76,167.0,11.0
2020/06/17,15:00:00,0.0645,0.5,5.2,55.0,74.67,170.0,11.0
2020/06/17,16:00:00,0.0599,0.6,5.1000000000000005,57.5,73.55,173.0,10.0
2020/06/17,17:00:00,0.0572,0.4,5.1000000000000005,59.0,72.74,164.0,8.0
2020/06/17,18:00:00,0.053,0.5,6.4,61.2,71.47,172.0,6.0
2020/06/17,19:00:00,0.0414,0.3,5.5,68.2,68.55,342.0,2.0
2020/06/17,20:00:00,0.0352,0.2,5.0,75.3,65.64,351.0,1.0
2020/06/17,21:00:00,0.0314,0.1,4.8,79.0,64.03,65.0,1.0
2020/06/17,22:00:00,0.0209,0.3,5.8,81.2,62.45,90.0,1.0
2020/06/17,23:00:00,0.0177,0.2,6.3,83.5,61.06,81.0,1.0
2020/06/18,00:00:00,0.0111,0.4,6.2,86.4,59.24,87.0,1.0
2020/06/18,01:00:00,0.0107,0.4,6.2,88.9,57.87,97.0,2.0
2020/06/18,02:00:00,0.0087,0.5,6.8,90.7,57.39,0.0,1.0
2020/06/18,03:00:00,0.0083,0.4,6.8999999999999995,91.0,56.74,0.0,1.0
2020/06/18,04:00:00,0.0069,1.6,8.3,90.9,56.68,68.0,1.0
2020/06/18,05:00:00,0.0086,3.4,12.8,88.0,59.14,0.0,1.0
2020/06/18,06:00:00,0.0102,4.4,13.899999999999999,84.7,60.81,348.0,2.0
2020/06/18,07:00:00,0.0149,3.6,13.0,82.2,62.27,348.0,1.0
2020/06/18,08:00:00,0.0249,2.5,10.6,81.2,63.2,305.0,1.0
2020/06/18,09:00:00,0.0361,2.8,8.0,73.3,66.35,309.0,2.0
2020/06/18,10:00:00,0.0364,3.5,8.8,66.6,69.12,167.0,8.0
2020/06/18,11:00:00,0.0418,3.0,8.8,63.0,70.35,164.0,11.0
2020/06/18,12:00:00,0.0504,2.1,8.3,60.7,71.31,166.0,13.0
2020/06/18,13:00:00,0.0608,1.4,8.1,58.7,72.62,166.0,13.0
2020/06/18,14:00:00,0.0653,1.3,8.8,57.7,73.66,166.0,11.0
2020/06/18,15:00:00,0.0694,0.9,7.6,57.4,73.68,169.0,11.0
2020/06/18,16:00:00,0.0689,0.7,7.1000000000000005,57.4,73.53,168.0,10.0
2020/06/18,17:00:00,0.0635,0.5,7.3,58.9,72.47,167.0,9.0
2020/06/18,18:00:00,0.0548,0.4,8.0,63.3,69.87,174.0,8.0
2020/06/18,19:00:00,0.0469,0.2,8.9,68.0,67.32,193.0,4.0
2020/06/18,20:00:00,0.0368,0.5,8.8,75.6,65.24,221.0,2.0
2020/06/18,21:00:00,0.0301,0.2,7.5,84.9,62.56,344.0,2.0
2020/06/18,22:00:00,0.0296,0.3,7.6,84.4,61.95,291.0,1.0
2020/06/18,23:00:00,0.0282,0.3,5.3,89.8,60.25,0.0,0.0
2020/06/19,00:00:00,0.0144,0.4,8.1,88.3,58.8,81.0,1.0
2020/06/19,01:00:00,0.017,0.3,10.200000000000001,88.5,58.61,179.0,2.0
2020/06/19,02:00:00,0.024,0.4,10.4,91.1,58.69,162.0,3.0
2020/06/19,03:00:00,0.0266,0.2,7.8,92.4,57.92,0.0,1.0
2020/06/19,04:00:00,0.017,0.7,13.700000000000001,91.9,57.48,311.0,1.0
2020/06/19,05:00:00,0.0143,1.1,14.6,90.5,58.65,36.0,1.0
2020/06/19,06:00:00,0.0213,2.5,13.2,89.8,59.34,0.0,0.0
2020/06/19,07:00:00,0.0255,1.7,10.9,86.1,60.78,339.0,2.0
2020/06/19,08:00:00,0.0303,3.0,11.4,81.0,62.62,310.0,2.0
2020/06/19,09:00:00,0.0373,4.0,11.0,71.0,66.74,0.0,1.0
2020/06/19,10:00:00,0.0463,2.6,9.700000000000001,63.2,69.76,163.0,9.0
2020/06/19,11:00:00,0.0567,2.1,10.4,57.6,72.13,171.0,11.0
2020/06/19,12:00:00,0.071,1.0,8.8,51.3,75.84,167.0,10.0
2020/06/19,13:00:00,0.0818,0.6,8.1,46.7,78.69,165.0,10.0
2020/06/19,14:00:00,0.0906,0.5,8.4,44.5,80.15,165.0,10.0
2020/06/19,15:00:00,0.0782,0.9,8.3,50.0,77.91,166.0,10.0
2020/06/19,16:00:00,0.0681,1.0,7.9,51.6,76.91,163.0,10.0
2020/06/19,17:00:00,0.0592,1.4,9.799999999999999,55.5,74.58,171.0,9.0
2020/06/19,18:00:00,0.0519,0.4,7.4,62.9,70.45,165.0,9.0
2020/06/19,19:00:00,0.0439,0.1,9.4,69.0,67.42,183.0,5.0
2020/06/19,20:00:00,0.0387,0.5,10.1,72.0,66.27,233.0,2.0
2020/06/19,21:00:00,0.0329,0.3,8.4,78.0,63.72,323.0,1.0
2020/06/19,22:00:00,0.0314,0.3,4.8999999999999995,85.7,60.93,358.0,2.0
2020/06/19,23:00:00,0.0305,0.2,4.3,89.9,59.58,36.0,1.0
2020/06/20,00:00:00,0.0254,0.2,5.2,92.7,58.52,25.0,1.0
2020/06/20,01:00:00,0.025,0.2,4.4,95.9,57.37,358.0,1.0
2020/06/20,02:00:00,0.0239,0.2,3.7,99.3,56.18,45.0,1.0
2020/06/20,03:00:00,0.021,0.3,4.2,100.0,55.96,0.0,1.0
2020/06/20,04:00:00,0.0182,0.4,6.5,100.0,56.5,352.0,2.0
2020/06/20,05:00:00,0.0166,0.7,9.799999999999999,97.9,57.13,353.0,2.0
2020/06/20,06:00:00,0.0205,1.3,7.8,95.8,57.92,0.0,1.0
2020/06/20,07:00:00,0.023,1.4,8.200000000000001,92.1,59.13,331.0,2.0
2020/06/20,08:00:00,0.0259,1.6,7.8,87.6,60.76,0.0,0.0
2020/06/20,09:00:00,0.0322,2.1,6.7,79.1,63.88,273.0,1.0
2020/06/20,10:00:00,0.0389,1.9,6.5,71.1,67.37,153.0,2.0
2020/06/20,11:00:00,0.0471,1.6,6.7,63.8,70.76,158.0,6.0
2020/06/20,12:00:00,0.0567,0.8,5.8999999999999995,57.5,74.17,156.0,6.0
2020/06/20,13:00:00,0.0642,0.5,5.7,52.0,77.79,162.0,7.0
2020/06/20,14:00:00,0.0681,0.6,6.4,48.1,80.06,171.0,8.0
2020/06/20,15:00:00,0.0727,0.4,5.7,44.8,81.58,170.0,8.0
2020/06/20,16:00:00,0.0709,0.4,5.3,45.0,81.9,160.0,8.0
2020/06/20,17:00:00,0.0584,0.6,6.5,55.0,76.94,171.0,10.0
2020/06/20,18:00:00,0.0434,0.5,6.4,67.0,70.81,179.0,11.0
2020/06/20,19:00:00,0.0386,0.2,6.1000000000000005,82.0,64.61,188.0,8.0
2020/06/20,20:00:00,0.0362,0.2,6.5,86.9,62.75,202.0,4.0
2020/06/20,21:00:00,0.035,0.2,6.4,89.5,61.83,197.0,5.0
2020/06/20,22:00:00,0.0346,0.2,5.8,91.0,61.34,196.0,4.0
2020/06/20,23:00:00,0.0323,0.2,5.8999999999999995,91.6,60.96,181.0,1.0
2020/06/21,00:00:00,0.025,0.2,3.7,92.5,59.68,0.0,1.0
2020/06/21,01:00:00,0.0278,0.1,3.7,91.5,60.45,0.0,1.0
2020/06/21,02:00:00,0.0274,0.3,4.2,91.5,60.55,127.0,1.0
2020/06/21,03:00:00,0.0275,0.2,4.8,93.1,60.16,0.0,0.0
2020/06/21,04:00:00,0.0268,0.3,4.6,92.8,60.41,17.0,1.0
2020/06/21,05:00:00,0.0257,0.2,5.1000000000000005,92.5,60.49,103.0,1.0
2020/06/21,06:00:00,0.0313,0.5,5.4,92.1,60.71,175.0,2.0
2020/06/21,07:00:00,0.0324,0.6,5.7,90.2,61.46,188.0,4.0
2020/06/21,08:00:00,0.0352,1.5,5.6,83.3,63.54,180.0,7.0
2020/06/21,09:00:00,0.0414,1.3,5.4,72.4,67.81,160.0,5.0
2020/06/21,10:00:00,0.0485,1.0,5.6,64.1,71.64,157.0,7.0
2020/06/21,11:00:00,0.0599,0.7,5.4,59.4,73.83,167.0,11.0
2020/06/21,12:00:00,0.0706,0.3,4.8,51.1,77.66,158.0,10.0
2020/06/21,13:00:00,0.0769,0.4,4.7,44.1,81.02,156.0,9.0
2020/06/21,14:00:00,0.0796,0.3,4.6,41.9,82.82,158.0,10.0
2020/06/21,15:00:00,0.0758,0.4,5.1000000000000005,45.1,82.09,168.0,10.0
2020/06/21,16:00:00,0.0693,0.4,5.1000000000000005,49.3,79.95,166.0,10.0
2020/06/21,17:00:00,0.0637,0.8,6.4,52.4,78.18,178.0,9.0
2020/06/21,18:00:00,0.0558,0.4,7.2,57.9,75.29,189.0,7.0
2020/06/21,19:00:00,0.0489,0.2,7.0,63.8,72.24,202.0,2.0
2020/06/21,20:00:00,0.0351,0.2,5.1000000000000005,72.8,68.23,345.0,2.0
2020/06/21,21:00:00,0.0325,0.2,4.3,79.7,65.23,345.0,2.0
2020/06/21,22:00:00,0.0298,0.1,3.7,85.5,62.95,349.0,2.0
2020/06/21,23:00:00,0.0286,0.1,3.7,88.1,61.87,0.0,1.0
2020/06/22,00:00:00,0.0231,0.3,3.8,89.7,60.77,0.0,1.0
2020/06/22,01:00:00,0.02,0.2,4.5,91.2,59.85,0.0,1.0
2020/06/22,02:00:00,0.0074,0.5,7.5,91.3,58.13,125.0,2.0
2020/06/22,03:00:00,0.0059,0.6,8.3,92.0,57.38,136.0,2.0
2020/06/22,04:00:00,0.003,7.3,11.5,93.4,56.77,136.0,1.0
2020/06/22,05:00:00,0.0083,11.1,16.5,94.0,59.0,151.0,3.0
2020/06/22,06:00:00,0.0212,4.7,12.7,90.3,61.99,154.0,7.0
2020/06/22,07:00:00,0.0275,5.1000000000000005,11.5,83.6,63.75,163.0,8.0
2020/06/22,08:00:00,0.0331,4.8,11.9,71.2,68.19,159.0,6.0
2020/06/22,09:00:00,0.0486,2.7,10.5,56.0,74.82,143.0,4.0
2020/06/22,10:00:00,0.0592,1.9,9.799999999999999,49.4,77.72,169.0,8.0
2020/06/22,11:00:00,0.0712,1.3,8.7,46.4,80.04,162.0,10.0
2020/06/22,12:00:00,0.0842,0.7,7.9,44.7,81.87,168.0,11.0
2020/06/22,13:00:00,0.0942,0.6,7.5,42.2,83.97,164.0,11.0
2020/06/22,14:00:00,0.103,0.3,7.5,39.1,85.71,161.0,10.0
2020/06/22,15:00:00,0.1035,0.4,7.8,38.1,86.21,168.0,9.0
2020/06/22,16:00:00,0.0956,0.4,7.0,37.0,85.78,163.0,9.0
2020/06/22,17:00:00,0.0829,0.4,7.5,41.7,83.44,165.0,8.0
2020/06/22,18:00:00,0.0714,0.4,9.5,50.1,79.35,169.0,8.0
2020/06/22,19:00:00,0.0522,0.2,9.0,59.5,74.78,232.0,1.0
2020/06/22,20:00:00,0.0367,0.1,5.3,68.7,70.22,24.0,1.0
2020/06/22,21:00:00,0.0313,0.2,6.2,72.8,68.3,0.0,1.0
2020/06/22,22:00:00,0.0225,0.3,7.8,76.9,66.14,0.0,1.0
2020/06/22,23:00:00,0.0184,0.3,10.9,78.9,64.02,133.0,2.0
2020/06/23,00:00:00,0.0168,0.4,9.2,81.1,62.91,0.0,1.0
2020/06/23,01:00:00,0.0129,0.4,9.4,83.0,62.55,0.0,1.0
2020/06/23,02:00:00,0.0072,1.4,14.200000000000001,85.8,61.35,146.0,1.0
2020/06/23,03:00:00,0.01,1.1,15.8,87.9,60.79,134.0,2.0
2020/06/23,04:00:00,0.0074,1.7,18.5,87.1,61.27,0.0,1.0
2020/06/23,05:00:00,0.0066,7.8,20.6,88.2,61.64,0.0,1.0
2020/06/23,06:00:00,0.0148,10.3,18.599999999999998,74.6,67.4,352.0,1.0
2020/06/23,07:00:00,0.0222,9.2,17.7,66.4,71.01,0.0,0.0
2020/06/23,08:00:00,0.0366,5.8,15.8,60.7,73.34,147.0,3.0
2020/06/23,09:00:00,0.0518,3.0,13.4,48.1,78.99,150.0,4.0
2020/06/23,10:00:00,0.0597,2.3,11.9,48.8,79.06,162.0,10.0
2020/06/23,11:00:00,0.0763,0.9,8.8,44.2,81.38,163.0,11.0
2020/06/23,12:00:00,0.0845,0.7,7.6,40.0,84.39,162.0,11.0
2020/06/23,13:00:00,0.095,0.5,8.7,37.8,86.05,161.0,11.0
2020/06/23,14:00:00,0.0951,0.4,8.1,36.6,87.44,164.0,10.0
2020/06/23,15:00:00,0.0971,0.4,8.3,37.5,87.26,160.0,10.0
2020/06/23,16:00:00,0.0979,0.6,10.5,40.8,86.35,168.0,9.0
2020/06/23,17:00:00,0.0944,0.4,10.200000000000001,44.6,84.41,172.0,9.0
2020/06/23,18:00:00,0.0779,0.6,12.200000000000001,50.2,81.19,188.0,6.0
2020/06/23,19:00:00,0.0482,0.2,7.8,56.1,76.91,324.0,1.0
2020/06/23,20:00:00,0.0372,0.4,5.8,64.2,71.98,360.0,3.0
2020/06/23,21:00:00,0.0345,0.1,5.0,68.4,69.84,47.0,1.0
2020/06/23,22:00:00,0.0321,0.2,5.2,70.9,68.55,348.0,1.0
2020/06/23,23:00:00,0.0253,0.3,6.4,73.0,67.92,0.0,1.0
2020/06/24,00:00:00,0.0192,0.4,9.9,75.8,66.65,0.0,1.0
2020/06/24,01:00:00,0.024,0.4,13.2,80.0,65.54,135.0,2.0
2020/06/24,02:00:00,0.0153,0.4,9.4,83.4,63.33,343.0,1.0
2020/06/24,03:00:00,0.0166,0.4,7.7,87.5,61.77,358.0,1.0
2020/06/24,04:00:00,0.0138,0.5,14.9,88.2,62.06,134.0,2.0
2020/06/24,05:00:00,0.0109,3.4,17.7,86.7,62.79,144.0,1.0
2020/06/24,06:00:00,0.0135,10.8,19.8,78.5,65.99,0.0,0.0
2020/06/24,07:00:00,0.0195,8.8,17.7,69.6,69.78,0.0,1.0
2020/06/24,08:00:00,0.0342,5.6,15.8,60.5,74.19,138.0,1.0
2020/06/24,09:00:00,0.043,4.5,14.9,53.7,77.19,151.0,7.0
2020/06/24,10:00:00,0.0584,2.5,12.4,46.9,80.77,155.0,8.0
2020/06/24,11:00:00,0.0768,1.0,9.700000000000001,40.9,83.63,166.0,9.0
2020/06/24,12:00:00,0.0847,0.7,8.200000000000001,36.5,85.94,162.0,10.0
2020/06/24,13:00:00,0.0949,0.4,7.5,34.5,88.03,161.0,10.0
2020/06/24,14:00:00,0.1038,0.4,8.6,35.9,88.36,160.0,10.0
2020/06/24,15:00:00,0.0977,0.5,8.7,36.8,88.03,162.0,10.0
2020/06/24,16:00:00,0.0968,0.5,9.700000000000001,40.2,86.55,169.0,9.0
2020/06/24,17:00:00,0.0852,0.6,10.4,46.4,82.44,178.0,10.0
2020/06/24,18:00:00,0.0712,0.7,11.6,52.5,77.29,180.0,9.0
2020/06/24,19:00:00,0.0621,0.2,9.9,58.7,72.87,182.0,7.0
2020/06/24,20:00:00,0.049,0.4,10.6,66.5,69.43,169.0,7.0
2020/06/24,21:00:00,0.0392,0.2,11.1,76.6,66.43,164.0,6.0
2020/06/24,22:00:00,0.0317,0.2,9.299999999999999,80.2,64.93,146.0,1.0
2020/06/24,23:00:00,0.0242,0.2,7.1000000000000005,87.0,62.07,342.0,2.0
2020/06/25,00:00:00,0.0211,0.3,9.9,89.5,61.42,0.0,1.0
2020/06/25,01:00:00,0.0211,0.3,10.9,90.7,61.11,160.0,2.0
2020/06/25,02:00:00,0.0121,0.5,11.9,90.5,60.11,0.0,1.0
2020/06/25,03:00:00,0.0113,0.5,13.6,92.2,59.56,0.0,0.0
2020/06/25,04:00:00,0.0136,0.9,10.4,96.4,58.51,341.0,2.0
2020/06/25,05:00:00,0.013,2.0,9.299999999999999,97.4,58.21,352.0,3.0
2020/06/25,06:00:00,0.0179,2.7,9.0,94.1,60.12,354.0,3.0
2020/06/25,07:00:00,0.0237,2.9,8.1,84.1,63.72,352.0,3.0
2020/06/25,08:00:00,0.0302,4.1000000000000005,11.0,75.2,67.32,193.0,2.0
2020/06/25,09:00:00,0.0365,4.6,13.100000000000001,69.5,70.08,169.0,7.0
2020/06/25,10:00:00,0.0476,3.2,12.5,60.8,74.19,161.0,8.0
2020/06/25,11:00:00,0.0585,2.7,13.4,57.1,76.14,162.0,10.0
2020/06/25,12:00:00,0.0754,1.3,11.299999999999999,50.9,79.14,162.0,11.0
2020/06/25,13:00:00,0.0857,0.7,8.9,42.7,81.93,168.0,10.0
2020/06/25,14:00:00,0.0871,0.6,7.9,35.2,84.01,170.0,9.0
2020/06/25,15:00:00,0.0795,0.4,6.5,30.7,84.37,169.0,8.0
2020/06/25,16:00:00,0.0762,0.5,6.4,39.4,81.32,164.0,10.0
2020/06/25,17:00:00,0.0732,0.5,7.6,48.1,78.55,181.0,9.0
2020/06/25,18:00:00,0.0614,0.5,9.4,53.2,76.29,188.0,8.0
2020/06/25,19:00:00,0.0549,0.2,10.4,58.1,73.96,197.0,4.0
2020/06/25,20:00:00,0.0432,0.1,7.1000000000000005,63.4,70.98,353.0,1.0
2020/06/25,21:00:00,0.0399,0.1,5.8999999999999995,70.5,68.21,346.0,1.0
2020/06/25,22:00:00,0.0334,0.2,6.8999999999999995,76.4,65.76,350.0,2.0
2020/06/25,23:00:00,0.0332,0.1,5.3,80.4,64.07,0.0,0.0
2020/06/26,00:00:00,0.0247,0.3,7.0,84.2,62.48,0.0,1.0
2020/06/26,01:00:00,0.0194,0.2,7.3,87.8,60.72,0.0,1.0
2020/06/26,02:00:00,0.0102,0.6,11.4,87.0,59.36,135.0,2.0
2020/06/26,03:00:00,0.0079,0.8,14.3,87.8,58.5,0.0,1.0
2020/06/26,04:00:00,0.0056,1.0,13.299999999999999,89.3,57.86,0.0,1.0
2020/06/26,05:00:00,0.007,4.8,13.899999999999999,86.5,59.05,0.0,1.0
2020/06/26,06:00:00,0.0168,5.7,12.9,75.9,64.34,0.0,0.0
