date,time,ozone_anaheim,no_anaheim,no2_anaheim,RH_anaheim,TEMP_anaheim,WINDIR_anaheim,WINDSPEED_anaheim
2020/01/14,01:00:00,0.0018,7.6,25.5,88.2,48.39,86.0,1.0
2020/01/14,02:00:00,-0.0002,30.4,27.7,88.9,47.59,53.0,2.0
2020/01/14,03:00:00,-0.0001,18.8,26.3,88.8,47.09,55.0,2.0
2020/01/14,04:00:00,-0.0002,28.299999999999997,26.3,88.7,46.62,45.0,2.0
2020/01/14,05:00:00,0.0002,42.3,27.099999999999998,87.9,46.61,47.0,3.0
2020/01/14,06:00:00,0.0,49.0,27.0,87.1,46.59,61.0,2.0
2020/01/14,07:00:00,0.0003,64.60000000000001,28.1,85.9,47.33,61.0,2.0
2020/01/14,08:00:00,0.0021,70.9,30.900000000000002,NA,NA,NA,NA
2020/01/14,09:00:00,0.0093,28.5,27.900000000000002,NA,NA,NA,NA
2020/01/14,10:00:00,0.0297,4.8,13.899999999999999,NA,NA,NA,NA
2020/01/14,11:00:00,0.0364,3.9,13.5,NA,NA,NA,NA
2020/01/14,12:00:00,0.0404,3.5,13.4,NA,NA,NA,NA
2020/01/14,13:00:00,0.0418,3.8,15.4,NA,NA,NA,NA
2020/01/14,14:00:00,0.0438,2.7,14.8,NA,NA,NA,NA
2020/01/14,15:00:00,0.0393,2.6,16.7,66.3,60.47,239.0,6.0
2020/01/14,16:00:00,0.0394,1.4,16.0,72.3,58.54,247.0,4.0
2020/01/14,17:00:00,0.0326,1.1,19.599999999999998,78.4,56.72,251.0,2.0
2020/01/14,18:00:00,0.0224,1.4,26.3,80.3,55.74,231.0,1.0
2020/01/14,19:00:00,0.0139,1.9,30.0,84.4,54.27,180.0,1.0
2020/01/14,20:00:00,0.0122,2.0,31.3,85.8,53.95,0.0,1.0
2020/01/14,21:00:00,0.0031,6.8999999999999995,37.3,86.7,53.0,93.0,1.0
2020/01/14,22:00:00,0.0003,13.899999999999999,37.1,85.9,52.21,51.0,1.0
2020/01/14,23:00:00,0.0,36.6,35.8,87.4,50.92,41.0,2.0
2020/01/15,00:00:00,0.0,29.7,31.5,88.8,49.79,44.0,1.0
2020/01/15,01:00:00,0.0,22.700000000000003,30.5,89.8,48.96,59.0,1.0
2020/01/15,02:00:00,0.0,17.6,27.7,90.6,47.74,50.0,2.0
2020/01/15,03:00:00,0.0002,11.299999999999999,27.2,89.5,47.27,65.0,2.0
2020/01/15,04:00:00,-0.0002,23.099999999999998,28.0,89.9,46.95,53.0,2.0
2020/01/15,05:00:00,-0.0002,19.900000000000002,29.8,90.9,47.44,62.0,3.0
2020/01/15,06:00:00,0.0004,16.5,30.700000000000003,92.2,48.04,64.0,3.0
2020/01/15,07:00:00,0.0024,16.7,27.5,92.6,48.3,61.0,3.0
2020/01/15,08:00:00,0.0069,18.2,23.400000000000002,85.1,50.3,62.0,4.0
2020/01/15,09:00:00,0.0097,22.3,24.7,76.3,53.71,58.0,3.0
2020/01/15,10:00:00,0.0229,9.5,19.7,68.3,57.27,39.0,2.0
2020/01/15,11:00:00,0.0312,5.8999999999999995,16.8,61.1,60.73,0.0,1.0
2020/01/15,12:00:00,0.0383,4.1000000000000005,15.9,54.9,62.5,0.0,1.0
2020/01/15,13:00:00,0.0412,3.7,16.1,50.5,64.61,238.0,1.0
2020/01/15,14:00:00,0.0361,5.5,24.8,55.4,63.71,235.0,4.0
2020/01/15,15:00:00,0.0382,3.7,24.2,62.7,62.16,237.0,5.0
2020/01/15,16:00:00,0.0358,1.8,25.5,67.4,60.29,239.0,4.0
2020/01/15,17:00:00,0.024,1.4,34.2,72.3,58.06,217.0,2.0
2020/01/15,18:00:00,0.0154,2.0,38.1,77.0,56.15,189.0,1.0
2020/01/15,19:00:00,0.0027,7.6,48.5,79.6,54.58,0.0,0.0
2020/01/15,20:00:00,0.0003,28.6,46.199999999999996,82.7,52.94,0.0,1.0
2020/01/15,21:00:00,0.0006,43.0,43.1,85.0,51.71,0.0,0.0
2020/01/15,22:00:00,0.0001,40.0,37.6,85.3,51.15,55.0,1.0
2020/01/15,23:00:00,0.0003,50.3,37.3,86.6,49.88,0.0,1.0
2020/01/16,00:00:00,0.0002,51.0,34.1,88.4,48.76,91.0,1.0
2020/01/16,01:00:00,0.0,27.7,30.900000000000002,88.1,47.99,82.0,2.0
2020/01/16,02:00:00,0.0004,19.2,27.900000000000002,88.4,47.29,51.0,2.0
2020/01/16,03:00:00,0.0,28.9,29.0,89.6,47.39,64.0,2.0
2020/01/16,04:00:00,-0.0002,26.599999999999998,29.2,87.5,48.34,50.0,3.0
2020/01/16,05:00:00,-0.0003,44.0,31.4,87.9,47.73,44.0,2.0
2020/01/16,06:00:00,-0.0001,46.4,32.5,88.4,47.43,60.0,2.0
2020/01/16,07:00:00,0.0003,68.8,34.4,86.8,47.95,48.0,3.0
2020/01/16,08:00:00,0.0029,53.6,35.1,81.3,50.57,65.0,3.0
2020/01/16,09:00:00,0.0102,25.1,33.4,74.5,54.24,72.0,2.0
2020/01/16,10:00:00,0.034,5.6,16.1,64.9,58.52,158.0,2.0
2020/01/16,11:00:00,0.0447,1.5,8.3,63.2,58.33,185.0,3.0
2020/01/16,12:00:00,0.0436,1.5,9.2,64.2,58.72,232.0,3.0
2020/01/16,13:00:00,0.0443,1.2,6.5,63.0,58.67,234.0,6.0
2020/01/16,14:00:00,0.0412,1.1,6.6,64.9,57.53,232.0,5.0
2020/01/16,15:00:00,0.0389,1.2,7.2,61.9,57.69,231.0,5.0
2020/01/16,16:00:00,0.0367,1.0,7.8,66.5,56.69,229.0,5.0
2020/01/16,17:00:00,0.0351,1.0,9.4,66.1,55.3,241.0,5.0
2020/01/16,18:00:00,0.0336,0.9,10.7,63.2,54.72,236.0,3.0
2020/01/16,19:00:00,0.0248,1.2,18.1,64.3,53.83,186.0,1.0
2020/01/16,20:00:00,0.0298,0.9,13.5,64.5,54.44,169.0,3.0
2020/01/16,21:00:00,0.0305,0.9,12.6,67.2,54.44,173.0,2.0
2020/01/16,22:00:00,0.0361,0.6,6.4,84.6,51.51,203.0,2.0
2020/01/16,23:00:00,0.0356,0.6,6.6,93.0,50.55,156.0,2.0
2020/01/17,00:00:00,0.0306,0.7,9.299999999999999,95.7,50.48,130.0,3.0
2020/01/17,01:00:00,0.0291,0.7,9.9,96.9,50.3,98.0,3.0
2020/01/17,02:00:00,0.0312,0.7,7.9,97.4,50.67,80.0,3.0
2020/01/17,03:00:00,0.027,0.7,10.200000000000001,97.9,50.78,66.0,2.0
2020/01/17,04:00:00,0.0179,1.6,17.2,98.2,50.33,63.0,2.0
2020/01/17,05:00:00,0.0171,1.5,18.1,96.9,49.97,80.0,3.0
2020/01/17,06:00:00,0.0064,10.1,27.799999999999997,93.9,49.6,54.0,2.0
2020/01/17,07:00:00,0.0019,24.0,32.599999999999994,94.2,49.31,27.0,2.0
2020/01/17,08:00:00,0.0102,13.299999999999999,22.4,88.3,52.27,56.0,2.0
2020/01/17,09:00:00,0.0208,7.0,15.4,82.8,54.84,45.0,2.0
2020/01/17,10:00:00,0.031,3.5,9.9,75.7,56.79,64.0,2.0
2020/01/17,11:00:00,0.0334,3.5,9.700000000000001,64.5,59.31,172.0,1.0
2020/01/17,12:00:00,0.0373,2.7,8.4,55.4,61.12,196.0,2.0
2020/01/17,13:00:00,0.039,2.3,8.5,50.9,61.98,217.0,3.0
2020/01/17,14:00:00,0.0365,2.7,9.6,57.6,61.08,230.0,5.0
2020/01/17,15:00:00,0.0392,1.7,8.5,50.1,60.63,233.0,6.0
2020/01/17,16:00:00,0.0335,1.5,13.700000000000001,53.4,58.56,246.0,4.0
2020/01/17,17:00:00,0.0241,1.2,21.5,60.2,56.76,251.0,2.0
2020/01/17,18:00:00,0.0076,3.9,34.5,66.6,55.2,0.0,1.0
2020/01/17,19:00:00,0.0019,10.1,38.4,71.6,53.8,0.0,1.0
2020/01/17,20:00:00,0.0008,21.0,38.3,75.0,52.92,0.0,0.0
2020/01/17,21:00:00,0.0007,36.4,36.5,77.1,52.03,0.0,1.0
2020/01/17,22:00:00,0.0008,55.4,33.0,76.6,51.12,45.0,2.0
2020/01/17,23:00:00,0.0002,38.6,30.599999999999998,79.0,49.37,40.0,1.0
2020/01/18,00:00:00,0.0001,39.1,27.799999999999997,81.5,48.36,0.0,0.0
2020/01/18,01:00:00,0.0,29.6,27.5,81.0,47.84,55.0,1.0
2020/01/18,02:00:00,0.0005,15.4,29.8,71.7,48.34,60.0,1.0
2020/01/18,03:00:00,0.0011,6.5,30.700000000000003,62.9,48.75,0.0,1.0
2020/01/18,04:00:00,0.0002,23.599999999999998,32.599999999999994,63.6,48.25,15.0,2.0
2020/01/18,05:00:00,0.0002,25.4,31.4,68.3,46.38,0.0,0.0
2020/01/18,06:00:00,-0.0001,51.9,27.3,77.4,44.98,0.0,0.0
2020/01/18,07:00:00,0.0006,82.8,28.299999999999997,76.6,47.41,0.0,0.0
2020/01/18,08:00:00,0.003,68.1,31.7,64.9,54.06,0.0,0.0
2020/01/18,09:00:00,0.0075,42.9,33.8,53.5,58.78,174.0,2.0
2020/01/18,10:00:00,0.0192,14.8,23.2,46.3,62.38,232.0,3.0
2020/01/18,11:00:00,0.0284,7.3,17.6,31.8,67.73,227.0,2.0
2020/01/18,12:00:00,0.0302,5.7,16.9,33.4,68.21,228.0,4.0
2020/01/18,13:00:00,0.029,7.4,19.0,35.1,68.69,225.0,4.0
2020/01/18,14:00:00,0.0302,5.5,19.3,31.3,70.16,223.0,2.0
2020/01/18,15:00:00,0.0285,3.9,21.1,32.0,70.16,228.0,3.0
2020/01/18,16:00:00,0.0203,3.8,29.4,34.3,69.34,0.0,1.0
2020/01/18,17:00:00,0.0044,6.7,41.9,42.2,66.17,0.0,1.0
2020/01/18,18:00:00,0.0133,3.4,31.5,29.1,65.82,22.0,3.0
2020/01/18,19:00:00,0.0078,5.5,33.2,32.0,62.52,27.0,2.0
2020/01/18,20:00:00,0.0004,27.3,40.5,54.4,58.42,0.0,1.0
2020/01/18,21:00:00,0.0008,48.5,37.900000000000006,65.0,55.77,0.0,0.0
2020/01/18,22:00:00,0.0008,53.199999999999996,36.4,68.7,54.78,0.0,1.0
2020/01/18,23:00:00,0.0007,59.6,33.8,74.1,52.9,0.0,1.0
2020/01/19,00:00:00,0.0008,54.300000000000004,30.599999999999998,70.7,51.54,43.0,1.0
2020/01/19,01:00:00,0.0006,57.9,29.0,70.9,50.14,0.0,0.0
2020/01/19,02:00:00,0.0003,60.699999999999996,28.8,62.5,50.86,0.0,0.0
2020/01/19,03:00:00,0.0129,25.5,20.2,39.0,53.84,32.0,1.0
2020/01/19,04:00:00,0.0002,41.8,28.6,58.1,49.27,0.0,1.0
2020/01/19,05:00:00,0.0001,35.0,27.799999999999997,71.4,47.05,156.0,1.0
2020/01/19,06:00:00,0.0,30.0,28.299999999999997,68.4,47.44,82.0,1.0
2020/01/19,07:00:00,0.0019,24.400000000000002,27.799999999999997,71.3,50.17,36.0,2.0
2020/01/19,08:00:00,0.0073,22.599999999999998,25.4,65.8,56.97,0.0,1.0
2020/01/19,09:00:00,0.0148,13.0,21.0,63.6,61.61,244.0,2.0
2020/01/19,10:00:00,0.0193,9.9,20.8,50.9,65.09,280.0,2.0
2020/01/19,11:00:00,0.0221,10.3,21.7,38.6,69.63,0.0,1.0
2020/01/19,12:00:00,0.0321,5.0,15.7,27.7,72.58,223.0,3.0
2020/01/19,13:00:00,0.0246,6.1000000000000005,24.0,29.6,71.15,242.0,5.0
2020/01/19,14:00:00,0.0198,7.2,29.1,33.0,69.09,202.0,3.0
2020/01/19,15:00:00,0.017,6.0,30.900000000000002,36.2,68.53,195.0,3.0
2020/01/19,16:00:00,0.0095,4.4,37.0,43.5,66.5,192.0,2.0
2020/01/19,17:00:00,0.0016,9.2,43.3,49.3,64.74,0.0,0.0
2020/01/19,18:00:00,0.0004,29.3,44.3,54.0,63.48,0.0,1.0
2020/01/19,19:00:00,0.0006,18.1,42.2,61.3,61.25,229.0,3.0
2020/01/19,20:00:00,0.0035,3.7,36.8,66.6,59.86,0.0,1.0
2020/01/19,21:00:00,0.0031,4.8,34.2,77.5,59.16,0.0,1.0
2020/01/19,22:00:00,0.0003,12.8,33.2,82.6,57.72,0.0,0.0
2020/01/19,23:00:00,0.0001,15.0,31.2,86.1,56.8,0.0,0.0
2020/01/20,00:00:00,0.0,28.7,31.9,85.1,56.28,26.0,1.0
2020/01/20,01:00:00,0.0,24.8,31.2,82.5,55.48,0.0,1.0
2020/01/20,02:00:00,0.0,14.5,30.099999999999998,79.1,54.93,61.0,2.0
2020/01/20,03:00:00,0.0001,8.6,29.3,76.1,54.55,52.0,3.0
2020/01/20,04:00:00,0.0013,9.0,28.8,69.5,54.66,19.0,1.0
2020/01/20,05:00:00,0.0003,13.5,29.2,69.4,54.0,207.0,1.0
2020/01/20,06:00:00,0.0,26.599999999999998,27.3,79.7,52.81,0.0,1.0
2020/01/20,07:00:00,0.0002,51.9,28.5,77.9,53.43,46.0,1.0
2020/01/20,08:00:00,0.0007,69.8,33.8,73.6,55.55,75.0,2.0
2020/01/20,09:00:00,0.0024,52.400000000000006,35.0,68.1,57.78,102.0,3.0
2020/01/20,10:00:00,0.0136,10.0,22.0,74.6,60.04,90.0,3.0
2020/01/20,11:00:00,0.0249,3.0,12.6,73.0,61.18,95.0,3.0
2020/01/20,12:00:00,0.0261,4.1000000000000005,14.4,67.3,62.14,272.0,4.0
2020/01/20,13:00:00,0.0263,5.5,15.6,70.1,62.02,242.0,4.0
2020/01/20,14:00:00,0.0362,1.3,8.0,68.2,61.37,170.0,3.0
2020/01/20,15:00:00,0.0342,1.2,9.700000000000001,69.9,61.06,155.0,3.0
2020/01/20,16:00:00,0.0316,1.2,11.6,69.1,60.98,134.0,2.0
2020/01/20,17:00:00,0.0253,1.2,17.1,66.9,60.62,197.0,1.0
2020/01/20,18:00:00,0.0237,1.4,19.2,63.6,59.98,240.0,2.0
2020/01/20,19:00:00,0.0265,1.1,14.6,75.4,58.98,196.0,2.0
2020/01/20,20:00:00,0.0313,0.9,9.9,81.0,58.59,176.0,2.0
2020/01/20,21:00:00,0.0307,0.9,9.299999999999999,82.4,58.36,209.0,2.0
2020/01/20,22:00:00,0.0255,1.1,11.9,83.6,58.25,220.0,2.0
2020/01/20,23:00:00,0.0261,1.0,10.1,86.2,57.89,212.0,1.0
2020/01/21,00:00:00,0.0249,1.1,9.5,86.9,57.53,0.0,1.0
2020/01/21,01:00:00,0.0219,1.1,12.1,86.3,57.34,121.0,1.0
2020/01/21,02:00:00,0.0167,1.3,14.9,86.3,57.07,116.0,1.0
2020/01/21,03:00:00,0.027,1.0,9.9,80.4,56.43,170.0,2.0
2020/01/21,04:00:00,0.0318,0.9,6.3,83.8,55.6,238.0,2.0
2020/01/21,05:00:00,0.0357,0.7,5.8999999999999995,93.6,53.96,239.0,2.0
2020/01/21,06:00:00,0.0303,1.9,11.0,91.3,54.17,148.0,1.0
2020/01/21,07:00:00,0.0145,3.4,27.099999999999998,86.4,55.31,139.0,1.0
2020/01/21,08:00:00,0.0164,5.2,24.1,85.4,56.28,164.0,2.0
2020/01/21,09:00:00,0.0229,4.6,16.0,81.6,57.1,226.0,2.0
2020/01/21,10:00:00,0.0285,3.8,13.100000000000001,78.2,58.11,221.0,2.0
2020/01/21,11:00:00,0.0358,1.8,7.4,74.9,59.03,234.0,3.0
2020/01/21,12:00:00,0.0369,1.5,6.7,76.2,58.96,239.0,5.0
2020/01/21,13:00:00,0.0389,1.3,5.6,73.6,59.34,237.0,5.0
2020/01/21,14:00:00,0.0398,1.0,5.0,66.9,59.75,229.0,5.0
2020/01/21,15:00:00,0.0392,1.3,6.2,69.9,59.66,233.0,5.0
2020/01/21,16:00:00,0.0398,0.9,6.5,69.5,59.33,223.0,5.0
2020/01/21,17:00:00,0.0362,0.9,9.799999999999999,76.2,57.64,226.0,3.0
2020/01/21,18:00:00,0.0226,1.4,19.7,78.2,56.67,237.0,2.0
2020/01/21,19:00:00,0.0172,1.8,22.2,79.8,55.61,246.0,1.0
2020/01/21,20:00:00,0.0082,3.0,27.599999999999998,83.3,54.3,0.0,1.0
2020/01/21,21:00:00,0.0032,6.3,30.4,85.5,53.57,0.0,1.0
2020/01/21,22:00:00,0.0115,2.1,23.599999999999998,85.1,54.09,173.0,1.0
2020/01/21,23:00:00,0.0095,2.7,24.9,86.7,53.17,184.0,2.0
2020/01/22,00:00:00,0.0078,2.0,26.4,87.6,52.68,162.0,1.0
2020/01/22,01:00:00,0.0006,5.3,31.5,88.2,52.08,0.0,1.0
2020/01/22,02:00:00,-0.0001,14.9,28.0,89.5,51.53,0.0,0.0
2020/01/22,03:00:00,-0.0001,19.099999999999998,27.3,89.4,51.95,0.0,0.0
2020/01/22,04:00:00,-0.0001,31.5,26.9,89.7,52.13,0.0,0.0
2020/01/22,05:00:00,0.0001,21.4,27.2,86.5,53.35,76.0,1.0
2020/01/22,06:00:00,0.001,33.9,32.300000000000004,81.7,53.74,105.0,2.0
2020/01/22,07:00:00,0.0015,24.6,29.5,79.9,53.75,85.0,1.0
2020/01/22,08:00:00,0.0034,39.199999999999996,30.8,76.3,56.11,0.0,1.0
2020/01/22,09:00:00,0.0182,14.1,20.1,69.4,59.35,173.0,1.0
2020/01/22,10:00:00,0.028,5.4,13.0,66.1,60.57,200.0,2.0
2020/01/22,11:00:00,0.0331,3.2,9.9,63.3,61.11,246.0,2.0
2020/01/22,12:00:00,0.0356,2.2,8.3,63.2,61.64,268.0,1.0
2020/01/22,13:00:00,0.0381,1.9,6.7,60.3,63.36,228.0,3.0
2020/01/22,14:00:00,0.0396,1.7,6.7,62.0,63.15,246.0,3.0
2020/01/22,15:00:00,0.0406,1.4,6.4,62.8,63.23,233.0,3.0
2020/01/22,16:00:00,0.0388,1.0,7.9,65.9,61.89,237.0,3.0
2020/01/22,17:00:00,0.0293,1.1,13.899999999999999,72.7,59.8,240.0,3.0
2020/01/22,18:00:00,0.0254,1.1,16.2,80.1,57.72,233.0,2.0
2020/01/22,19:00:00,0.0188,1.8,19.400000000000002,82.8,56.73,0.0,0.0
2020/01/22,20:00:00,0.0061,4.4,32.0,83.8,56.09,0.0,0.0
2020/01/22,21:00:00,0.0001,25.8,37.5,85.5,55.09,0.0,0.0
2020/01/22,22:00:00,0.0001,60.0,34.5,87.3,53.82,0.0,1.0
2020/01/22,23:00:00,0.0,62.1,33.7,87.2,53.12,0.0,1.0
2020/01/23,00:00:00,0.0,62.1,29.4,87.6,52.08,42.0,2.0
2020/01/23,01:00:00,-0.0002,40.5,28.0,88.0,51.39,49.0,3.0
2020/01/23,02:00:00,0.0011,5.0,26.599999999999998,85.6,52.3,41.0,3.0
2020/01/23,03:00:00,0.0001,6.7,29.8,82.4,52.97,37.0,3.0
2020/01/23,04:00:00,-0.0004,45.199999999999996,28.8,85.9,50.86,327.0,1.0
2020/01/23,05:00:00,-0.0003,63.3,29.1,86.4,50.42,62.0,2.0
2020/01/23,06:00:00,-0.0001,82.19999999999999,28.6,86.6,49.36,0.0,0.0
2020/01/23,07:00:00,0.0003,80.10000000000001,25.8,87.0,49.74,248.0,1.0
2020/01/23,08:00:00,0.0021,68.8,29.4,80.0,53.81,247.0,2.0
2020/01/23,09:00:00,0.0037,74.89999999999999,36.5,67.5,59.22,181.0,1.0
2020/01/23,10:00:00,0.0081,40.0,34.2,59.6,63.38,194.0,2.0
2020/01/23,11:00:00,0.0126,31.4,34.7,50.2,67.54,217.0,2.0
2020/01/23,12:00:00,0.0138,31.099999999999998,39.5,41.6,71.39,261.0,2.0
2020/01/23,13:00:00,0.0194,19.3,34.1,38.5,73.84,264.0,4.0
2020/01/23,14:00:00,0.0243,10.8,27.3,47.3,73.25,247.0,5.0
2020/01/23,15:00:00,0.0278,4.8999999999999995,17.9,53.5,71.58,220.0,4.0
2020/01/23,16:00:00,0.024,3.0,19.7,54.4,70.37,202.0,3.0
2020/01/23,17:00:00,0.0182,1.4,23.3,64.1,65.73,214.0,2.0
2020/01/23,18:00:00,0.0042,7.1000000000000005,34.2,70.2,63.37,0.0,1.0
2020/01/23,19:00:00,0.0001,26.0,36.1,74.2,61.67,0.0,0.0
2020/01/23,20:00:00,0.0001,21.9,33.7,78.5,59.5,0.0,1.0
2020/01/23,21:00:00,0.0001,22.1,30.700000000000003,81.6,57.64,0.0,0.0
2020/01/23,22:00:00,0.0002,53.6,30.200000000000003,82.9,57.33,0.0,1.0
2020/01/23,23:00:00,0.0002,61.400000000000006,31.099999999999998,83.5,56.61,0.0,0.0
2020/01/24,00:00:00,0.0002,62.7,29.2,82.5,55.29,0.0,1.0
2020/01/24,01:00:00,0.0002,70.5,29.1,81.7,53.71,0.0,1.0
2020/01/24,02:00:00,0.0,61.0,28.9,81.2,52.51,0.0,1.0
2020/01/24,03:00:00,0.0001,65.3,28.9,80.6,51.72,0.0,1.0
2020/01/24,04:00:00,-0.0001,44.5,29.3,77.3,51.66,68.0,2.0
2020/01/24,05:00:00,-0.0002,49.6,31.6,73.8,52.29,56.0,2.0
2020/01/24,06:00:00,-0.0001,74.7,34.4,71.0,52.66,79.0,2.0
2020/01/24,07:00:00,0.0003,104.0,35.5,69.5,53.37,0.0,1.0
2020/01/24,08:00:00,0.0021,82.3,36.7,59.4,58.21,102.0,2.0
2020/01/24,09:00:00,0.0101,30.200000000000003,25.5,74.4,60.5,197.0,2.0
2020/01/24,10:00:00,0.017,13.299999999999999,19.099999999999998,75.8,62.64,195.0,3.0
2020/01/24,11:00:00,0.024,9.5,18.599999999999998,64.1,66.01,229.0,2.0
2020/01/24,12:00:00,0.0267,9.299999999999999,20.400000000000002,54.5,69.31,232.0,2.0
2020/01/24,13:00:00,0.0287,7.0,17.8,54.0,70.16,232.0,4.0
2020/01/24,14:00:00,0.0304,5.8,17.9,52.2,69.44,233.0,5.0
2020/01/24,15:00:00,0.0287,5.2,22.5,54.4,67.21,233.0,5.0
2020/01/24,16:00:00,0.0275,2.7,22.9,61.6,64.5,242.0,4.0
2020/01/24,17:00:00,0.0208,1.7,21.8,79.8,59.79,252.0,3.0
2020/01/24,18:00:00,0.0196,1.4,18.8,90.4,56.34,246.0,2.0
2020/01/24,19:00:00,0.0232,1.1,14.7,94.5,54.5,222.0,3.0
2020/01/24,20:00:00,0.0255,1.0,12.0,97.9,53.61,0.0,1.0
2020/01/24,21:00:00,0.0257,1.0,11.0,99.2,53.11,0.0,1.0
2020/01/24,22:00:00,0.0206,1.2,13.700000000000001,99.3,52.9,0.0,1.0
2020/01/24,23:00:00,0.0126,1.4,19.599999999999998,99.3,52.95,0.0,1.0
2020/01/25,00:00:00,0.0133,1.3,16.2,99.3,52.72,0.0,0.0
2020/01/25,01:00:00,0.0085,1.8,19.900000000000002,99.4,52.59,0.0,1.0
2020/01/25,02:00:00,0.0047,1.7,23.5,99.4,52.01,107.0,1.0
2020/01/25,03:00:00,0.002,3.3,26.200000000000003,99.4,52.24,313.0,1.0
2020/01/25,04:00:00,0.0036,2.0,23.8,99.4,51.84,261.0,2.0
2020/01/25,05:00:00,0.0008,3.9,27.2,99.4,51.51,89.0,2.0
2020/01/25,06:00:00,-0.0003,11.1,27.5,99.4,50.65,45.0,2.0
2020/01/25,07:00:00,0.0009,23.2,27.400000000000002,99.4,49.78,114.0,2.0
2020/01/25,08:00:00,0.0037,19.2,25.2,99.4,50.06,283.0,2.0
2020/01/25,09:00:00,0.0087,15.100000000000001,22.8,98.0,52.2,0.0,1.0
2020/01/25,10:00:00,0.0152,10.9,16.2,87.9,55.33,179.0,2.0
2020/01/25,11:00:00,0.0255,6.1000000000000005,11.9,76.6,58.91,237.0,3.0
2020/01/25,12:00:00,0.0361,3.4,9.5,65.0,63.42,260.0,1.0
2020/01/25,13:00:00,0.0426,1.9,7.6,60.0,66.05,239.0,2.0
2020/01/25,14:00:00,0.0453,1.4,7.4,57.2,67.16,231.0,3.0
2020/01/25,15:00:00,NA,NA,NA,60.7,65.57,250.0,4.0
2020/01/25,16:00:00,NA,NA,NA,72.1,61.24,240.0,5.0
2020/01/25,17:00:00,NA,NA,NA,81.4,58.26,230.0,4.0
2020/01/25,18:00:00,NA,NA,NA,85.4,57.08,205.0,3.0
2020/01/25,19:00:00,NA,NA,NA,89.0,56.41,224.0,3.0
2020/01/25,20:00:00,NA,NA,NA,89.6,56.03,171.0,2.0
2020/01/25,21:00:00,0.0362,1.1,9.700000000000001,90.3,55.7,165.0,1.0
2020/01/25,22:00:00,0.0326,1.4,10.9,90.2,55.7,0.0,1.0
2020/01/25,23:00:00,0.031,1.4,11.4,90.9,55.25,0.0,1.0
2020/01/26,00:00:00,0.0269,1.6,11.9,91.8,54.96,0.0,0.0
2020/01/26,01:00:00,0.0272,1.1,11.299999999999999,92.4,54.51,245.0,1.0
2020/01/26,02:00:00,0.0267,1.1,9.799999999999999,93.4,54.32,0.0,1.0
2020/01/26,03:00:00,0.0267,0.9,9.299999999999999,95.2,53.98,0.0,1.0
2020/01/26,04:00:00,0.0275,1.0,8.3,96.8,53.91,204.0,2.0
2020/01/26,05:00:00,0.0284,0.9,8.1,96.8,53.87,0.0,1.0
2020/01/26,06:00:00,0.0259,1.1,9.5,96.6,54.06,62.0,1.0
2020/01/26,07:00:00,0.0257,1.0,9.299999999999999,94.4,54.01,117.0,1.0
2020/01/26,08:00:00,0.0273,1.1,9.6,92.9,53.98,194.0,2.0
2020/01/26,09:00:00,0.0312,1.1,9.299999999999999,90.6,54.66,177.0,2.0
2020/01/26,10:00:00,0.0336,1.3,10.1,86.3,55.43,151.0,2.0
2020/01/26,11:00:00,0.0381,1.7,10.7,81.3,56.73,322.0,1.0
2020/01/26,12:00:00,NA,NA,NA,75.9,57.76,224.0,1.0
2020/01/26,13:00:00,NA,NA,NA,73.3,58.53,210.0,2.0
2020/01/26,14:00:00,NA,NA,NA,73.5,58.6,275.0,3.0
2020/01/26,15:00:00,NA,NA,NA,73.1,58.47,232.0,2.0
2020/01/26,16:00:00,NA,NA,NA,72.8,58.47,248.0,3.0
2020/01/26,17:00:00,NA,NA,NA,76.4,57.4,195.0,2.0
2020/01/26,18:00:00,NA,NA,NA,79.4,56.35,232.0,1.0
2020/01/26,19:00:00,0.0133,2.4,30.0,82.9,55.03,0.0,1.0
2020/01/26,20:00:00,0.0085,3.5,33.0,86.0,53.85,0.0,1.0
2020/01/26,21:00:00,0.0103,2.4,31.0,86.4,53.93,95.0,2.0
2020/01/26,22:00:00,0.0078,2.6,28.299999999999997,83.7,54.63,83.0,2.0
2020/01/26,23:00:00,0.0121,1.7,23.400000000000002,83.8,53.92,101.0,1.0
2020/01/27,00:00:00,0.0151,1.4,16.400000000000002,84.2,53.19,83.0,2.0
2020/01/27,01:00:00,0.0091,2.0,19.900000000000002,86.8,51.64,71.0,2.0
2020/01/27,02:00:00,0.0029,3.3,25.1,89.9,50.56,82.0,2.0
2020/01/27,03:00:00,0.0032,3.5,24.8,90.6,49.74,0.0,1.0
2020/01/27,04:00:00,0.0004,9.5,25.9,91.2,49.12,66.0,2.0
2020/01/27,05:00:00,0.0,29.5,27.7,91.5,48.5,66.0,1.0
2020/01/27,06:00:00,0.0,43.3,27.099999999999998,90.9,48.3,43.0,2.0
2020/01/27,07:00:00,0.0007,61.400000000000006,27.7,88.6,49.49,67.0,2.0
2020/01/27,08:00:00,0.0034,46.9,29.0,81.0,53.62,60.0,2.0
2020/01/27,09:00:00,0.0138,15.6,23.8,72.7,57.79,70.0,2.0
2020/01/27,10:00:00,0.0241,8.3,18.8,62.7,62.39,343.0,1.0
2020/01/27,11:00:00,NA,NA,NA,54.4,65.4,328.0,2.0
2020/01/27,12:00:00,NA,NA,NA,42.1,68.86,339.0,1.0
